,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-2028.5815206002578,36.0894492545923,-22.36,-8250.862638988197
1,2,-871.0509508532554,16.421141153601287,-55.49,-13257.553662322582
2,3,-1108.583006572265,20.867158375732515,-78.01,-13257.553662322582
3,4,-2208.0494023364927,42.78431355121623,-117.73,-13257.553662322582
4,5,-2430.0117323788068,44.90316418315073,-145.17,-13257.553662322582
5,6,-2546.6276412840994,46.642072119151905,-164.06,-13257.553662322582
6,7,-2259.7968893819943,44.088801137510984,-183.39,-21655.115293041767
7,8,-2649.8125931728696,41.45639115486907,-158.16,-21655.115293041767
8,9,-3023.9458887122228,42.74375179720713,-147.93,-21655.115293041767
9,10,-3085.3697136220635,41.277832972131726,-152.52,-21655.115293041767
10,11,-3047.2202341055936,40.73718676178851,-166.31,-21655.115293041767
11,12,-3276.525628106918,41.44787918640704,-175.98,-21655.115293041767
12,13,-3193.826727530545,40.457367119585136,-179.21,-21655.115293041767
13,14,-3119.4363065014277,39.60604277254461,-179.97,-21655.115293041767
14,15,-2948.1903812010714,39.03500881876298,-195.28,-21655.115293041767
15,16,-2784.0542402091614,36.81589001559,-186.52,-21655.115293041767
16,17,-2975.691420833296,38.33180702152408,-194.45,-21655.115293041767
17,18,-3386.480271218567,37.26792690032538,-153.7,-21655.115293041767
18,19,-3519.8697479865496,38.71299215441321,-167.29,-21655.115293041767
19,20,-3195.9914277137523,36.74588072821083,-177.42,-21655.115293041767
20,21,-3535.7592152022103,36.87124502031647,-169.84,-21655.115293041767
21,22,-3509.931535574769,36.823404295912766,-174.0,-21655.115293041767
22,23,-3720.711590195801,37.06508458119841,-172.2,-21655.115293041767
23,24,-3570.83621597473,36.56750082410316,-173.65,-21655.115293041767
24,25,-3570.8257098221225,36.56750082410317,-173.67,-21655.115293041767
25,26,-3789.4449063024445,37.557087772989384,-182.13,-21655.115293041767
26,27,-3612.054208106536,36.55738353966278,-181.65,-21655.115293041767
27,28,-3705.9232587275765,37.84414007797925,-196.55,-21655.115293041767
28,29,-3772.783829223463,38.16580263728966,-200.72,-21655.115293041767
29,30,-3802.3477492366205,37.614740639088225,-203.58,-21655.115293041767
30,31,-3352.6603468350777,36.37777510651242,-217.29,-21655.115293041767
31,32,-3478.7103481883723,36.73980530558068,-220.94,-21655.115293041767
32,33,-3404.5025838480487,36.21980312393528,-224.92,-21655.115293041767
33,34,-3336.090162357922,35.69414910094995,-224.76,-21655.115293041767
34,35,-3178.414284191558,34.325897289250925,-228.75,-21655.115293041767
35,36,-3104.7817572677473,34.12727851477984,-228.36,-21655.115293041767
36,37,-3044.6817846351046,33.77381991793027,-231.44,-21655.115293041767
37,38,-3092.078961359643,33.33964767882002,-232.84,-21838.65403722602
38,39,-3332.1869116997896,34.26585679377423,-236.05,-21838.65403722602
39,40,-3378.0505308135685,34.97486326982011,-243.85,-21838.65403722602
40,41,-3272.0742437427484,34.093571670464456,-245.13,-21838.65403722602
41,42,-3325.790371794216,35.20102394192373,-257.73,-21838.65403722602
42,43,-3512.515299873888,35.40784891793005,-250.32,-21838.65403722602
43,44,-3362.237193639607,34.54555042946794,-248.41,-21838.65403722602
44,45,-3657.9103553274676,32.27162081092765,-212.29,-21838.65403722602
45,46,-3577.997498557268,30.965287492042116,-213.81,-33498.73581536346
46,47,-3659.823302499944,31.184987021772145,-213.32,-33498.73581536346
47,48,-3939.72245970561,31.367746692346536,-185.38,-33498.73581536346
48,49,-3884.224142540828,30.363336335135156,-201.36,-33498.73581536346
49,50,-4347.781559303099,30.591936229526514,-212.7,-33498.73581536346
50,51,-4256.560588647569,30.024443675812545,-212.48,-33498.73581536346
51,52,-4103.962335477368,29.357484101804207,-213.17,-33498.73581536346
52,53,-4434.27641477756,31.967536381990463,-229.04,-33498.73581536346
53,54,-4448.070786800072,31.608200122124632,-229.48,-33498.73581536346
54,55,-4410.162303536001,31.380802623060962,-229.23,-33498.73581536346
55,56,-4473.042076826741,31.197632791176257,-225.67,-33498.73581536346
56,57,-4570.790090410266,30.260007965225068,-217.1,-33498.73581536346
57,58,-4744.121202695429,31.19023706783296,-221.66,-33498.73581536346
58,59,-4535.828428404759,30.1859619960245,-219.04,-33498.73581536346
59,60,-4695.585594358611,30.484767668094108,-218.97,-33498.73581536346
60,61,-4827.377656902511,30.629070201256813,-227.82,-33498.73581536346
61,62,-5167.914042557689,31.72314600065056,-238.06,-33498.73581536346
62,63,-5053.188124581278,31.89094635543593,-260.17,-33498.73581536346
63,64,-5572.028319185064,31.740473006725257,-250.17,-33498.73581536346
64,65,-5876.307379758564,31.50232676304264,-263.8,-33498.73581536346
65,66,-5442.082233025521,30.71753210780431,-268.81,-33498.73581536346
66,67,-5577.137737574672,30.34599416612655,-262.73,-33498.73581536346
67,68,-5191.399703833498,29.346737833389394,-282.09,-33498.73581536346
68,69,-5366.374672007176,29.53319642233113,-284.71,-33498.73581536346
69,70,-5792.826293297648,30.862042310125712,-306.0,-33498.73581536346
70,71,-5800.25828566067,31.394255388178397,-340.21,-33498.73581536346
71,72,-5706.8504655498955,30.48178521651909,-340.07,-33498.73581536346
72,73,-5667.4827078597145,29.906848338012974,-332.77,-33498.73581536346
73,74,-5590.72778240001,29.64031647025248,-330.67,-33498.73581536346
74,75,-5501.867168998338,29.305360507265938,-324.37,-33498.73581536346
75,76,-5379.752606227584,29.454589881031033,-324.62,-33498.73581536346
76,77,-5075.172667696218,28.712357886109295,-312.41,-33498.73581536346
77,78,-5655.604705945615,29.89966142501619,-311.52,-33498.73581536346
78,79,-6262.400127055565,30.866556549023354,-328.18,-33498.73581536346
79,80,-6317.373658203403,31.547074755980496,-341.2,-33498.73581536346
80,81,-5764.560329029485,30.590626741900206,-340.17,-33498.73581536346
81,82,-5797.660251561589,31.14115593483207,-350.67,-33498.73581536346
82,83,-6006.039634391742,31.44523325230731,-351.17,-33498.73581536346
83,84,-6750.753828091058,32.37402039517319,-362.59,-33498.73581536346
84,85,-7347.525333247179,33.06445804960405,-370.58,-33498.73581536346
85,86,-7128.265854901616,32.48711777116663,-374.46,-33498.73581536346
86,87,-6977.643783126965,32.128698684048274,-384.95,-33498.73581536346
87,88,-6975.247999456968,32.11610695277061,-381.32,-33498.73581536346
88,89,-6800.068459343229,32.418750760327754,-392.79,-33498.73581536346
89,90,-6800.405149692931,32.518369953717894,-396.5,-33498.73581536346
90,91,-6830.034027280004,32.318283445437594,-395.05,-33498.73581536346
91,92,-7082.441966699151,32.23362193874993,-412.76,-33498.73581536346
92,93,-8135.396513402246,32.438255046169544,-415.43,-33498.73581536346
93,94,-7415.829882112653,32.60837599206306,-432.22,-33498.73581536346
94,95,-7348.056790004527,32.58585895340118,-433.66,-33498.73581536346
95,96,-7420.984968311391,33.617801453892504,-455.58,-33498.73581536346
96,97,-6057.239755438674,31.664874563713784,-404.44,-33498.73581536346
97,98,-6263.116319093034,32.44072130845353,-420.78,-33498.73581536346
98,99,-7242.250950067072,32.692558128433056,-434.37,-33498.73581536346
99,100,-6900.052922986414,32.54308901201423,-427.17,-34028.669410467686
100,101,-8258.701891744919,33.608773129938015,-438.07,-34028.669410467686
101,102,-8265.494185627893,34.12374740879316,-442.43,-34028.669410467686
102,103,-8522.396848344993,33.72987214508557,-432.9,-34028.669410467686
103,104,-8899.90573227028,33.99172255143784,-431.95,-34028.669410467686
104,105,-8974.377248927532,34.0914329490043,-430.53,-34028.669410467686
105,106,-8990.207399943836,33.87903117432231,-424.83,-34028.669410467686
106,107,-8917.503939900485,33.4452403624508,-416.01,-34028.669410467686
107,108,-8766.553494281266,34.11853691114972,-419.61,-34028.669410467686
108,109,-7016.215808632063,32.46682513094043,-406.25,-34028.669410467686
109,110,-6410.637764697134,32.93402745656742,-416.88,-34028.669410467686
110,111,-6433.293265427854,32.66204538278215,-415.88,-34028.669410467686
111,112,-6241.234594535152,32.36736843213325,-414.67,-34028.669410467686
112,113,-6149.421497500888,32.060470169249555,-408.27,-34028.669410467686
113,114,-6099.464309971213,31.87048450716358,-403.23,-34028.669410467686
114,115,-6099.448343059115,31.870729686973583,-403.26,-34028.669410467686
115,116,-5745.945872234302,31.14591547383079,-397.8,-34038.9920958429
116,117,-5837.094492871858,31.851271902069087,-411.73,-34038.9920958429
117,118,-5837.094492871858,31.851271902069087,-411.73,-34038.9920958429
118,119,-5837.094492871858,31.851271902069087,-411.73,-34038.9920958429
119,120,-6170.778372935392,31.849216970293096,-412.65,-34038.9920958429
120,121,-6345.007014416924,31.68059857409875,-411.27,-34038.9920958429
121,122,-6315.846321385753,32.16277642815676,-415.33,-34038.9920958429
122,123,-6526.702310781989,32.596819512994905,-422.35,-34038.9920958429
123,124,-6812.683644074341,32.651019245001386,-424.83,-34038.9920958429
124,125,-7217.719582196363,32.72251352719095,-420.38,-34038.9920958429
125,126,-7217.719582196363,32.722513527190955,-420.38,-34038.9920958429
126,127,-7406.042335185971,32.307637908909435,-409.05,-34038.9920958429
127,128,-7168.637447946057,31.921763224478518,-411.25,-34572.89244073349
128,129,-6960.459751493629,31.487294456589662,-404.21,-34572.89244073349
129,130,-5390.380073584573,29.88598345528799,-397.66,-34572.89244073349
130,131,-5423.223399893638,29.93687455924533,-407.32,-34572.89244073349
131,132,-5687.006670132251,30.96043137759211,-422.04,-34572.89244073349
132,133,-5873.177617642541,32.26931708842847,-442.59,-34572.89244073349
133,134,-6043.214329795164,32.22840093526595,-442.04,-34572.89244073349
134,135,-5777.64552193056,31.878658934555506,-435.67,-34572.89244073349
135,136,-5887.040525413166,31.787970574391363,-435.43,-34572.89244073349
136,137,-6127.279640394633,32.12518420337277,-440.78,-34572.89244073349
137,138,-6306.159913993408,31.996193247411597,-439.48,-34572.89244073349
138,139,-6469.903517655591,32.39716267008204,-446.57,-34572.89244073349
139,140,-6649.617280681946,32.099655765427364,-445.07,-34572.89244073349
140,141,-6649.617280681946,32.099655765427364,-445.07,-34572.89244073349
141,142,-6535.729780123481,32.27930840730794,-448.23,-34572.89244073349
142,143,-6737.277552865358,32.36018896779084,-448.09,-34572.89244073349
143,144,-6588.997366017753,31.934387178162847,-440.91,-34572.89244073349
144,145,-6515.517301689749,32.06114638823142,-446.04,-34572.89244073349
145,146,-7065.481461350049,32.94195415175624,-461.94,-34572.89244073349
146,147,-7183.474257005636,32.8433236359587,-459.07,-34572.89244073349
147,148,-6993.254397145087,32.599835379705034,-454.9,-34572.89244073349
148,149,-7297.715188034921,33.29316270250613,-465.41,-34572.89244073349
149,150,-7295.683438268968,33.15017977173829,-466.94,-34572.89244073349
150,151,-6393.4624581400285,30.909460609633324,-411.27,-34572.89244073349
151,152,-5782.947995178596,29.63081336544889,-392.43,-34572.89244073349
152,153,-6393.479760634138,30.47620025753274,-418.87,-34572.89244073349
153,154,-6662.711512625522,30.94966929228154,-426.16,-34572.89244073349
154,155,-6923.302271053679,30.798688381460273,-420.36,-34572.89244073349
155,156,-7552.804771595855,30.344603965447504,-413.33,-34572.89244073349
156,157,-8049.04528773206,31.72176318132041,-425.9,-34572.89244073349
157,158,-8839.988443559194,31.155830858229315,-434.46,-34572.89244073349
158,159,-9213.161056653033,30.770712638154194,-427.17,-34572.89244073349
159,160,-9425.427772722265,31.548752088795304,-441.39,-34572.89244073349
160,161,-9693.933061322834,31.46112485962954,-438.72,-34572.89244073349
161,162,-9411.110084019147,31.822362234338172,-451.96,-36195.15249541938
162,163,-9375.747084099714,31.50943310956152,-447.71,-36195.15249541938
163,164,-9788.257628939793,32.014182355300264,-453.02,-36195.15249541938
164,165,-9416.009581162156,32.439882765036074,-461.18,-36195.15249541938
165,166,-9115.024693094356,31.406852146643534,-450.39,-36195.15249541938
166,167,-9483.0150223399,31.258243674817937,-444.08,-36195.15249541938
167,168,-9868.15494962008,31.690805316320656,-452.58,-36195.15249541938
168,169,-9802.628614592368,31.997876810485774,-462.96,-36195.15249541938
169,170,-9826.087248588829,32.11634668638733,-466.08,-36195.15249541938
170,171,-9578.332031653876,32.16411259295084,-467.87,-36195.15249541938
171,172,-9532.304983661961,32.21733806050673,-468.56,-36195.15249541938
172,173,-9734.039209140014,32.352600570172,-472.86,-36195.15249541938
173,174,-9659.697573371786,32.4685433548048,-475.62,-36195.15249541938
174,175,-9743.851411828764,32.358938994253286,-473.8,-36195.15249541938
175,176,-9726.667201968377,32.171503977597865,-470.65,-36195.15249541938
176,177,-9648.19839289678,31.872736280656582,-465.95,-36195.15249541938
177,178,-9536.476684539946,31.22055980222519,-458.87,-36195.15249541938
178,179,-10021.310169207605,31.609033659158214,-458.48,-36195.15249541938
179,180,-9563.537698985312,31.080272689052716,-452.86,-36195.15249541938
180,181,-9261.374609762497,30.726113951470452,-450.32,-36195.15249541938
181,182,-9889.848358057181,31.033158554659042,-455.33,-36195.15249541938
182,183,-10288.918976775987,31.368176902401046,-456.82,-36195.15249541938
183,184,-10032.98826180811,31.187873573265193,-453.38,-36195.15249541938
184,185,-10214.542461597752,31.741835074196125,-463.08,-36195.15249541938
185,186,-10287.53427012543,31.5963571679737,-459.54,-36195.15249541938
186,187,-10194.123649689644,31.64600431363227,-461.28,-36195.15249541938
187,188,-10087.225109076424,31.681372801560595,-465.39,-36195.15249541938
188,189,-10005.966717035393,31.071259497681307,-457.64,-36195.15249541938
189,190,-9925.465106024845,31.034592974440926,-457.65,-36195.15249541938
190,191,-9525.855725985644,30.460238068730177,-449.51,-36195.15249541938
191,192,-9325.505974359825,29.651204802953885,-437.67,-36195.15249541938
192,193,-9387.73327490775,30.136553165467365,-448.21,-36195.15249541938
193,194,-8258.222550572258,28.548473577671935,-423.94,-36195.15249541938
194,195,-7774.692372546063,27.1642703877043,-395.56,-36195.15249541938
195,196,-8253.08253662181,27.48035694822228,-402.19,-36195.15249541938
196,197,-8409.67150882604,27.663872910100235,-408.5,-36195.15249541938
197,198,-8339.008944036874,27.115073342511693,-396.45,-36195.15249541938
198,199,-9100.719431466232,27.79361601127982,-406.98,-36195.15249541938
199,200,-8671.57544625948,27.41021934657986,-400.43,-38249.8242682271
200,201,-8664.999115918024,27.2411652134552,-397.91,-38249.8242682271
201,202,-8246.584190567866,26.866650755171218,-395.47,-38249.8242682271
202,203,-8747.132510974367,27.294205922594937,-406.38,-38249.8242682271
203,204,-9565.995723111937,28.705589141326506,-434.35,-38249.8242682271
204,205,-9460.772263700022,28.747684741817256,-437.94,-38249.8242682271
205,206,-9622.723411235349,29.111808680387764,-451.39,-38249.8242682271
206,207,-9354.274837028906,28.720004291016775,-444.32,-38249.8242682271
207,208,-9347.795859832037,28.68462347246732,-442.99,-38249.8242682271
208,209,-9451.539129151706,28.772796540942192,-441.58,-38249.8242682271
209,210,-9234.332773063914,28.35025435118212,-431.74,-44647.15883891124
210,211,-8926.959296057032,27.918472225564724,-426.27,-44647.15883891124
211,212,-9987.214507179757,28.594492891453385,-431.5,-44647.15883891124
212,213,-9992.469597723613,28.541697787972286,-433.06,-44647.15883891124
213,214,-10342.809123950236,28.64592318688072,-432.33,-44647.15883891124
214,215,-9865.388144703209,27.915567720377293,-425.83,-44647.15883891124
215,216,-9944.064580431655,28.25600458013449,-428.68,-44647.15883891124
216,217,-10112.022595602351,28.656675900649546,-438.82,-44647.15883891124
217,218,-10678.69055113983,29.62151599911177,-456.26,-44647.15883891124
218,219,-10059.638071290561,29.455446064471666,-453.82,-44647.15883891124
219,220,-10070.62486017809,29.455448393137786,-453.78,-44647.15883891124
220,221,-9899.410785196133,29.298048455609287,-450.06,-44930.40742900335
221,222,-10065.503169996136,29.055842601612756,-445.84,-44930.40742900335
222,223,-10036.591135710773,29.044168564532256,-444.0,-44930.40742900335
223,224,-9920.673386690421,28.772940538069765,-439.81,-44930.40742900335
224,225,-10156.228249367108,28.988726624249942,-446.11,-44930.40742900335
225,226,-10177.53304491866,29.024217640350248,-446.11,-44930.40742900335
226,227,-10116.818951943518,29.018885152276916,-446.06,-44930.40742900335
227,228,-10612.236795847031,29.379423833868277,-456.58,-47893.02502357596
228,229,-10612.236795847031,29.379423833868277,-456.58,-47893.02502357596
229,230,-10690.57685837395,29.384829463867554,-453.12,-47893.02502357596
230,231,-10690.57685837395,29.384829463867554,-453.12,-47893.02502357596
231,232,-11159.726088431804,29.797005954273263,-461.6,-47893.02502357596
232,233,-11711.81019913218,30.461076807600513,-475.65,-47893.02502357596
233,234,-11544.061595664385,30.461073460356356,-475.65,-47893.02502357596
234,235,-11627.608895568408,30.555937565794224,-479.15,-47893.02502357596
235,236,-11833.90832727794,30.663913119120267,-483.86,-47893.02502357596
236,237,-11656.02786098985,30.559925903967063,-480.12,-47893.02502357596
237,238,-11840.817169313308,30.638375958834203,-484.09,-47893.02502357596
238,239,-11833.874604154284,30.910800204883063,-489.52,-47893.02502357596
239,240,-12044.678280810485,30.815444553785014,-490.62,-47893.02502357596
240,241,-12215.364316135207,30.90372616526373,-490.64,-47893.02502357596
241,242,-12234.205256451307,30.812765060455696,-490.24,-47893.02502357596
242,243,-12234.50875986631,30.808644432089032,-490.24,-47893.02502357596
243,244,-13196.565149981969,31.809036024271162,-501.3,-47893.02502357596
244,245,-13193.015192022953,31.80903602427116,-501.31,-47893.02502357596
245,246,-13143.034816414605,31.751784849238085,-498.39,-47893.02502357596
246,247,-12790.28651091759,31.36338221466143,-493.96,-47893.02502357596
247,248,-13448.579808045988,31.74585111558502,-498.88,-48303.18647824937
248,249,-12826.479063227207,31.212880429346104,-493.95,-49688.06878693861
249,250,-13373.027769263677,31.748040224114582,-501.1,-49688.06878693861
250,251,-12343.803632637344,30.964781322317755,-495.07,-49688.06878693861
251,252,-12731.185955149056,31.32785390481241,-503.35,-49688.06878693861
252,253,-12801.267655811456,31.329672519791647,-503.37,-49688.06878693861
253,254,-12802.786177384383,31.32967251982022,-503.4,-49688.06878693861
254,255,-12894.315137429046,31.358146445616768,-503.68,-49688.06878693861
255,256,-12857.859158651681,31.20874422463361,-500.32,-49688.06878693861
256,257,-12780.859496729703,30.874583109200525,-493.51,-49688.06878693861
257,258,-12592.511922879634,30.694574804038353,-488.6,-49688.06878693861
258,259,-12569.068172024938,30.69829401636212,-488.68,-49688.06878693861
259,260,-12317.359070290648,30.721377702868896,-486.98,-49688.06878693861
260,261,-12352.723211945366,30.71442285835863,-487.11,-49688.06878693861
261,262,-12778.692443734732,31.050983932066405,-491.45,-49688.06878693861
262,263,-12712.73372588121,31.054490989288865,-491.66,-49688.06878693861
263,264,-12712.73372588121,31.054490989288876,-491.66,-49688.06878693861
264,265,-12479.148358869492,30.954420080364834,-487.99,-49688.06878693861
265,266,-12613.435492121007,31.08831460567202,-490.55,-49688.06878693861
266,267,-13104.763810500435,31.332975541985675,-489.68,-51596.994051375565
267,268,-13506.599442556353,31.54497007906842,-492.34,-51596.994051375565
268,269,-13570.698372978188,31.544969054966643,-492.5,-51596.994051375565
269,270,-13552.931143976555,31.507060627907403,-494.65,-53869.97352333611
270,271,-13214.819100373097,31.506433206843777,-495.78,-53869.97352333611
271,272,-13393.599208428972,31.78394278230647,-503.19,-53869.97352333611
272,273,-13497.446684033224,31.668129794363246,-498.25,-53869.97352333611
273,274,-13792.323378284984,31.7819198543101,-501.81,-53869.97352333611
274,275,-13974.85469930428,31.78244510987627,-501.76,-59776.3238398515
275,276,-13575.483261167954,31.529622383842288,-499.07,-59776.3238398515
276,277,-13328.160024736178,31.136783990792225,-491.48,-59776.3238398515
277,278,-13331.718371309187,31.383013753619142,-494.98,-59776.3238398515
278,279,-12971.602602490164,31.271187484196666,-495.67,-59776.3238398515
279,280,-13717.55376300331,31.58785782915183,-497.3,-61525.874381827
280,281,-14280.640802294954,32.189773491107005,-504.95,-61525.874381827
281,282,-13618.209786746307,31.66326950721541,-498.61,-61525.874381827
282,283,-13473.43479494083,31.62670942487448,-494.85,-61525.874381827
283,284,-13515.352976333284,31.884141479787175,-501.64,-61525.874381827
284,285,-12641.067311029623,31.094374679391827,-492.01,-61525.874381827
285,286,-13246.258203898742,31.67840356103877,-501.7,-72555.5046544491
286,287,-13252.736942773096,31.56116745431586,-497.21,-72555.5046544491
287,288,-13423.520918989998,31.642134944372597,-498.39,-72555.5046544491
288,289,-13962.133287771503,31.799452337689495,-497.64,-86621.18266212297
289,290,-14881.768700116732,32.06832349047169,-500.22,-86621.18266212297
290,291,-15543.952490369957,32.27002071152406,-499.38,-91159.64592877781
291,292,-16259.814532544491,32.38559762568906,-497.4,-91159.64592877781
292,293,-17455.9767294093,32.63734994641168,-497.03,-91159.64592877781
293,294,-16828.450442171757,32.16427657778318,-491.12,-91159.64592877781
294,295,-17314.685143180068,32.499548505819554,-498.07,-91159.64592877781
295,296,-16756.128236461143,32.41515668859145,-498.04,-91159.64592877781
296,297,-16624.443885738387,32.308481654652,-492.83,-91159.64592877781
297,298,-17218.83627527988,32.291661093741794,-488.17,-91159.64592877781
298,299,-18488.576752809313,32.54998729810704,-489.68,-91159.64592877781
299,300,-17631.852705510697,32.103728229315905,-483.02,-91159.64592877781
300,301,-19134.340667965025,33.32277288198069,-505.78,-91159.64592877781
301,302,-19891.81357635696,33.52089052989549,-506.62,-91159.64592877781
302,303,-20095.460196250464,33.51147560360373,-506.55,-94170.48411157029
303,304,-21877.447529032295,34.0895127103829,-511.11,-94911.01804423654
304,305,-22062.093835316617,34.16470844287547,-510.62,-94911.01804423654
305,306,-22723.811751143858,34.31931215854283,-511.23,-94911.01804423654
