,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-4207.951964531369,33.462471288485496,-19.53,-15817.023186339915
1,2,-930.5747171111262,9.367154802778522,-28.7,-21611.661051641106
2,3,-1663.992222569631,15.382686461961853,-39.84,-21611.661051641106
3,4,-3472.591998588104,35.34108517559584,-77.59,-21611.661051641106
4,5,-3467.9669562529475,41.26781506543894,-106.19,-21611.661051641106
5,6,-3549.776625015871,40.437768840583175,-115.62,-21611.661051641106
6,7,-3209.239721546115,38.61973897490652,-141.28,-21611.661051641106
7,8,-3343.828472560245,38.688376893905705,-141.7,-21611.661051641106
8,9,-3374.9215342047833,39.39191992685143,-143.51,-21611.661051641106
9,10,-3335.664455909225,39.441022635233196,-152.47,-21611.661051641106
10,11,-3561.145347289286,41.0438690407817,-158.35,-21611.661051641106
11,12,-3962.337365282865,41.34180007356843,-166.73,-24112.98252259111
12,13,-4386.093033432856,42.629727630573505,-173.39,-24112.98252259111
13,14,-4365.157823721879,41.64663055445178,-181.22,-29280.206882982555
14,15,-4970.514975795375,41.32496243368667,-192.46,-29280.206882982555
15,16,-5160.019635524882,41.619380862857746,-198.63,-29280.206882982555
16,17,-5122.395281431457,41.45465325016695,-200.9,-29280.206882982555
17,18,-5127.863065939448,41.32824437453766,-196.85,-29280.206882982555
18,19,-5088.012087168329,39.59791142265948,-185.08,-29280.206882982555
19,20,-5185.087428180175,39.979666263111675,-185.48,-29280.206882982555
20,21,-5263.810179252249,39.35805453287112,-179.1,-29280.206882982555
21,22,-5767.002100475794,39.5063221165772,-179.14,-29280.206882982555
22,23,-6633.045391561472,42.13552059737565,-190.33,-29280.206882982555
23,24,-6675.077664309123,41.89879993754002,-189.73,-29280.206882982555
24,25,-6551.476951006038,41.49151582284467,-191.57,-29280.206882982555
25,26,-6517.211490415008,41.57457414564685,-193.77,-29280.206882982555
26,27,-6048.384642285756,39.20904103894509,-195.61,-29280.206882982555
27,28,-6093.64508689491,38.968412297494176,-190.71,-29280.206882982555
28,29,-5949.492453007488,38.69340921157588,-194.05,-29280.206882982555
29,30,-5933.399795031731,38.295612740954546,-201.1,-29280.206882982555
30,31,-5846.65382359213,38.321642436426025,-203.89,-29280.206882982555
31,32,-5133.37707141198,36.89380168565764,-210.12,-29280.206882982555
32,33,-5380.5612406224045,36.85401301092709,-204.89,-29280.206882982555
33,34,-5299.144894784371,37.08822187330236,-211.42,-29280.206882982555
34,35,-5292.535240390658,36.42636204809069,-207.1,-29280.206882982555
35,36,-5293.599388715634,36.37960831399083,-206.92,-29280.206882982555
36,37,-5429.526349984663,35.9226981648112,-205.06,-29280.206882982555
37,38,-5544.618881249227,35.98708031109271,-214.69,-29280.206882982555
38,39,-5388.394779879624,35.095872705127405,-208.15,-29280.206882982555
39,40,-5420.465107396901,34.009013094963855,-202.62,-29280.206882982555
40,41,-6068.9321260010465,35.78716408946498,-208.48,-29280.206882982555
41,42,-6117.995744802131,36.45577402471178,-211.25,-29280.206882982555
42,43,-5880.364824930509,36.55745702407474,-219.22,-29280.206882982555
43,44,-6357.450789584964,36.48631038183973,-215.48,-29280.206882982555
44,45,-6735.982995099117,37.39486140472162,-223.14,-29280.206882982555
45,46,-6920.654978750033,36.52255332151657,-213.73,-29280.206882982555
46,47,-7360.855870284471,37.74384351556404,-220.64,-33104.92710975951
47,48,-5275.921061559962,35.75356772357808,-234.63,-41602.48793532282
48,49,-4942.578696451166,34.659725585292705,-232.4,-41602.48793532282
49,50,-4842.303335210276,34.884150100215024,-241.17,-41602.48793532282
50,51,-5237.461260310147,34.47012204005691,-240.4,-41602.48793532282
51,52,-5160.822086655765,34.411786830716565,-243.05,-41602.48793532282
52,53,-5256.321638506592,34.798477316465075,-243.18,-41602.48793532282
53,54,-5908.858402604841,35.210404222982135,-237.94,-41602.48793532282
54,55,-6266.842814373126,33.71867625029076,-221.8,-41602.48793532282
55,56,-6126.0086800611825,32.33252141201705,-217.5,-41602.48793532282
56,57,-6209.350112483455,32.45295973549007,-224.06,-41602.48793532282
57,58,-6003.486073644158,31.820478346963423,-223.51,-41602.48793532282
58,59,-6027.54713776498,31.90820611105854,-229.98,-41602.48793532282
59,60,-6043.606640598937,31.82094018699123,-228.71,-41602.48793532282
60,61,-6013.868658969982,31.73990911500276,-228.32,-41602.48793532282
61,62,-5958.544164339443,31.529000120506126,-231.55,-41602.48793532282
62,63,-5430.064377275781,30.866693579024304,-232.36,-41602.48793532282
