,generation,objectives,decision_variables,best
0,1,"[[-1.05808976e+02  5.17842683e+01 -4.45000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-4.05378245e+01  1.47217953e+01 -6.00000000e+00]
 [-7.81130395e+03  6.99220750e+01 -2.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-9.10941520e+01  3.11168723e+01 -5.80000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-7.30774219e+03  6.99220743e+01 -2.00000000e+00]
 [-1.56386133e+02  5.25889686e+01 -5.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.15194725e+01  3.01212197e+01 -1.67000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-6.18128473e+03  6.99220680e+01 -2.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-4.83521378e+03  5.45515864e+01 -3.47000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-2.97103216e+01  1.76728940e+01 -4.40000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [ 3.27009285e+00  1.05463237e+01 -4.00000000e+00]
 [-5.26122773e+03  6.99220734e+01 -3.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [ 1.62206394e+00  1.62206394e+00 -2.00000000e+00]
 [-7.30774219e+03  6.99220743e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [ 4.41008232e+01  5.07088776e+01 -5.60000000e+01]
 [-3.05396566e+01  5.64210478e+01 -7.80000000e+01]
 [-3.96350662e+03  5.90797103e+01 -9.90000000e+01]
 [-3.61573786e+03  6.99219262e+01 -2.44000000e+02]
 [-1.94329876e+03  6.31830279e+01 -3.38000000e+02]
 [-3.38028550e+02  5.49955507e+01 -2.00000000e+00]
 [-3.84932043e+02  5.49960278e+01 -2.00000000e+00]
 [-1.79287234e+02  5.49959045e+01 -3.00000000e+00]
 [ 1.64946070e+01  5.46842945e+01 -1.32000000e+02]
 [-4.63730433e+03  6.07046675e+01 -9.40000000e+01]
 [ 3.65136078e+01  4.43513056e+01 -6.00000000e+00]
 [ 1.97610886e+01  2.06416334e+01 -4.00000000e+00]
 [-5.26122766e+03  6.99220748e+01 -3.00000000e+00]
 [-2.95308004e+02  5.49958533e+01 -2.00000000e+00]
 [ 1.69097054e+01  5.93871079e+01 -6.40000000e+01]
 [-3.99092501e+03  6.99220748e+01 -4.70000000e+01]
 [ 3.89207563e+01  6.48458809e+01 -7.60000000e+01]
 [-3.34836444e+03  6.52690147e+01 -7.90000000e+01]
 [-4.57358772e+03  6.99220672e+01 -2.00000000e+00]
 [-3.74324335e+03  6.99220170e+01 -6.00000000e+00]
 [-4.28750626e+03  6.99220264e+01 -1.40000000e+01]
 [-3.56994200e+02  6.46325832e+01 -4.70000000e+01]
 [-5.26122766e+03  6.99220749e+01 -3.00000000e+00]
 [-2.05140936e+02  6.99194333e+01 -2.00000000e+00]]","[[-0.5139461  -0.91994054 -0.60848189 ...  0.75186109  0.46093717
   0.7557248 ]
 [-0.29834756 -0.86963805  0.35624367 ... -0.37340349  0.98651398
   0.06866359]
 [ 0.22924708  0.9392071  -0.86764626 ... -0.19995798 -0.53091137
  -0.04086   ]
 ...
 [-0.38172121 -0.39113324  0.73767113 ...  0.4815697   0.0885253
   0.16386725]
 [ 0.38751699  0.01041556  0.28482074 ... -0.84137894  0.33146167
   0.85888019]
 [ 0.77677678  0.04635094 -0.38717687 ...  0.48681341  0.67090753
  -0.55052111]]",-7811.303952186584
1,2,"[[-1.05808976e+02  5.17842683e+01 -4.45000000e+02]
 [-4.05378245e+01  1.47217953e+01 -6.00000000e+00]
 [-7.81130395e+03  6.99220750e+01 -2.00000000e+00]
 [-9.10941520e+01  3.11168723e+01 -5.80000000e+01]
 [-1.56386133e+02  5.25889686e+01 -5.00000000e+00]
 [-5.15194725e+01  3.01212197e+01 -1.67000000e+02]
 [-4.83521378e+03  5.45515864e+01 -3.47000000e+02]
 [-2.97103216e+01  1.76728940e+01 -4.40000000e+01]
 [ 3.27009285e+00  1.05463237e+01 -4.00000000e+00]
 [-2.37484045e+03  6.47995109e+01 -4.41000000e+02]
 [-3.08031209e+02  6.00549604e+01 -3.99000000e+02]
 [-1.28832376e+02  4.40125485e+01 -3.64000000e+02]
 [-5.27536642e+03  6.99220660e+01 -3.20000000e+01]
 [-7.36778738e+03  6.99220681e+01 -2.00000000e+00]
 [-6.62803253e+03  6.22539288e+01 -6.00000000e+00]
 [-1.74035904e+02  5.26500487e+01 -3.24000000e+02]
 [-5.07794168e+03  6.19093454e+01 -1.15000000e+02]
 [ 5.41863055e+00  8.88203293e+00 -8.00000000e+00]
 [-2.31473149e+00  0.00000000e+00 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-7.30774219e+03  6.99220743e+01 -2.00000000e+00]
 [-7.30774219e+03  6.99220743e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [ 4.41008232e+01  5.07088776e+01 -5.60000000e+01]
 [-1.94329876e+03  6.31830279e+01 -3.38000000e+02]
 [ 1.82194884e+01  2.99931540e+01 -4.10000000e+01]
 [-2.78584036e+03  6.99217950e+01 -3.01000000e+02]
 [-3.50562635e+03  6.99218137e+01 -2.18000000e+02]
 [-2.40374815e+03  5.95420199e+01 -1.33000000e+02]
 [ 1.97610886e+01  2.06416334e+01 -4.00000000e+00]
 [-5.41426181e+03  6.99220734e+01 -5.00000000e+00]
 [-3.61573786e+03  6.99219262e+01 -2.44000000e+02]
 [-3.96350662e+03  5.90797103e+01 -9.90000000e+01]
 [-1.65341778e+00  4.02697470e+00 -2.00000000e+00]
 [-6.18128473e+03  6.99220680e+01 -2.00000000e+00]
 [-3.84932043e+02  5.49960278e+01 -2.00000000e+00]
 [-4.63730433e+03  6.07046675e+01 -9.40000000e+01]
 [-3.05396566e+01  5.64210478e+01 -7.80000000e+01]
 [ 1.64946070e+01  5.46842945e+01 -1.32000000e+02]
 [-4.66284747e+03  6.99219211e+01 -4.80000000e+01]
 [-6.72504388e+00  5.13780964e+01 -5.30000000e+01]
 [ 1.62206394e+00  1.62206394e+00 -2.00000000e+00]
 [-1.79287234e+02  5.49959045e+01 -3.00000000e+00]
 [-3.04671565e+02  5.49954297e+01 -2.00000000e+00]
 [-3.38028550e+02  5.49955507e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]]","[[-0.5139461  -0.91994054 -0.60848189 ...  0.75186109  0.46093717
   0.7557248 ]
 [ 0.04321322 -0.2989054  -0.91474608 ... -0.75597089  0.4009665
  -0.84314554]
 [-0.38630047 -0.09298097  0.74811763 ...  0.64649862  0.28435315
   0.91729667]
 ...
 [-0.26729846  0.4039099  -0.14089784 ... -0.46588941 -0.94856213
  -0.07360228]
 [ 0.31961001 -0.84210335 -0.3920429  ...  0.42379217  0.56590489
  -0.7127891 ]
 [-0.56330344  0.60380573 -0.71180693 ...  0.86788725 -0.43565722
   0.05092962]]",-7811.303952186584
2,3,"[[-1.05808976e+02  5.17842683e+01 -4.45000000e+02]
 [-5.15194725e+01  3.01212197e+01 -1.67000000e+02]
 [-4.83521378e+03  5.45515864e+01 -3.47000000e+02]
 [-2.97103216e+01  1.76728940e+01 -4.40000000e+01]
 [-1.28832376e+02  4.40125485e+01 -3.64000000e+02]
 [-5.07794168e+03  6.19093454e+01 -1.15000000e+02]
 [ 5.41863055e+00  8.88203293e+00 -8.00000000e+00]
 [-2.83212787e+03  4.55501426e+01 -2.09000000e+02]
 [-6.27064079e+03  7.44391091e+01 -9.80000000e+01]
 [-5.66487320e+01  9.19090405e+00 -3.00000000e+01]
 [-5.96691414e+03  6.64245701e+01 -4.30000000e+01]
 [-1.36654559e+00  3.53715828e+01 -1.82000000e+02]
 [-2.44108713e+02  2.89573925e+01 -7.80000000e+01]
 [-1.85791115e+02  5.21564476e+01 -4.00000000e+02]
 [-4.08483808e+02  3.72370134e+01 -2.00000000e+00]
 [-2.47845523e+03  5.49959085e+01 -6.67000000e+02]
 [-2.81891027e+03  4.39111597e+01 -8.50000000e+01]
 [-1.62851947e+01  0.00000000e+00 -2.00000000e+00]
 [-7.78186511e+03  5.80827109e+01 -3.70000000e+01]
 [-8.38582655e+03  5.80827248e+01 -1.20000000e+01]
 [-5.94421155e+03  6.47416396e+01 -1.55000000e+02]
 [-2.78584036e+03  6.99217950e+01 -3.01000000e+02]
 [-3.50562635e+03  6.99218137e+01 -2.18000000e+02]
 [-3.61573786e+03  6.99219262e+01 -2.44000000e+02]
 [-4.63730433e+03  6.07046675e+01 -9.40000000e+01]
 [-4.31031767e+03  5.60138976e+01 -1.53000000e+02]
 [-3.43915055e+03  6.56492289e+01 -1.84000000e+02]
 [-4.25273412e+03  7.28187103e+01 -2.78000000e+02]
 [-4.71099995e+01  5.10083719e+01 -1.61000000e+02]
 [-4.05378245e+01  1.47217953e+01 -6.00000000e+00]
 [ 3.27009285e+00  1.05463237e+01 -4.00000000e+00]
 [ 5.44229231e+00  9.35782806e+00 -6.00000000e+00]
 [-9.10941520e+01  3.11168723e+01 -5.80000000e+01]
 [ 1.82194884e+01  2.99931540e+01 -4.10000000e+01]
 [-1.74035904e+02  5.26500487e+01 -3.24000000e+02]
 [-2.37484045e+03  6.47995109e+01 -4.41000000e+02]
 [-3.08031209e+02  6.00549604e+01 -3.99000000e+02]
 [-1.94329876e+03  6.31830279e+01 -3.38000000e+02]
 [-5.75909461e+02  5.82052566e+01 -1.58000000e+02]
 [-1.56386133e+02  5.25889686e+01 -5.00000000e+00]
 [-3.84932043e+02  5.49960278e+01 -2.00000000e+00]
 [-1.79287234e+02  5.49959045e+01 -3.00000000e+00]
 [-3.04671565e+02  5.49954297e+01 -2.00000000e+00]
 [-3.38028550e+02  5.49955507e+01 -2.00000000e+00]
 [-9.72077321e+01  4.40743421e+01 -1.80000000e+01]
 [-2.31473149e+00  0.00000000e+00 -2.00000000e+00]
 [-7.81130395e+03  6.99220750e+01 -2.00000000e+00]
 [-7.36778738e+03  6.99220681e+01 -2.00000000e+00]
 [-6.62803253e+03  6.22539288e+01 -6.00000000e+00]
 [-5.74746084e+03  6.84482320e+01 -9.00000000e+00]
 [-5.28640392e+03  6.70288457e+01 -9.30000000e+01]
 [-4.86241157e+03  6.60050969e+01 -8.50000000e+01]
 [-5.94316196e+03  6.99220651e+01 -2.70000000e+01]
 [-2.40374815e+03  5.95420199e+01 -1.33000000e+02]
 [ 4.41008232e+01  5.07088776e+01 -5.60000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-7.30774219e+03  6.99220743e+01 -2.00000000e+00]
 [-7.30774219e+03  6.99220743e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-3.96350662e+03  5.90797103e+01 -9.90000000e+01]
 [-2.96793221e+01  3.44650463e+01 -2.90000000e+01]
 [-4.66284747e+03  6.99219211e+01 -4.80000000e+01]
 [ 6.18387393e+00  9.78752146e+00 -4.00000000e+00]
 [-3.05396566e+01  5.64210478e+01 -7.80000000e+01]
 [-2.95308004e+02  5.49958533e+01 -2.00000000e+00]
 [ 1.64946070e+01  5.46842945e+01 -1.32000000e+02]
 [-5.41426181e+03  6.99220734e+01 -5.00000000e+00]
 [ 4.14619527e+00  4.96412309e+01 -5.20000000e+01]
 [-5.08810585e+03  6.99219537e+01 -2.70000000e+01]
 [-6.28387680e+03  6.99220699e+01 -2.00000000e+00]
 [-5.27536642e+03  6.99220660e+01 -3.20000000e+01]
 [-6.20755758e+03  6.99219727e+01 -4.00000000e+00]
 [-1.65341778e+00  4.02697470e+00 -2.00000000e+00]
 [-6.72504388e+00  5.13780964e+01 -5.30000000e+01]
 [ 1.62206394e+00  1.62206394e+00 -2.00000000e+00]
 [-5.27536642e+03  6.99220660e+01 -3.20000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]]","[[-0.5139461  -0.91994054 -0.60848189 ...  0.75186109  0.46093717
   0.7557248 ]
 [ 0.63623228 -0.55849785 -0.74877925 ...  0.08167886 -0.82116311
   0.37674818]
 [ 0.6179918   0.28765658 -0.12699626 ... -0.3792092   0.14578257
  -0.87120425]
 ...
 [-0.42717693 -0.88145803 -0.34001028 ...  0.11416359 -0.79783064
  -0.06685374]
 [ 0.94784578 -0.32634245 -0.89930596 ... -0.49247023 -0.63417085
  -0.16986285]
 [-0.26729846  0.4039099  -0.14089784 ... -0.46588941 -0.94856213
  -0.07360228]]",-8385.826552127897
