,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-1902.9413874730558,32.07691176192967,-24.33,-14221.99022660941
1,2,-1055.5524175508344,26.104702603859426,-49.79,-14221.99022660941
2,3,-1335.980851375808,29.313332444500958,-61.92,-14221.99022660941
3,4,-2129.947736861083,37.607462397188804,-89.6,-22101.849094657005
4,5,-2198.2670091947048,36.33201338408382,-113.71,-22101.849094657005
5,6,-2493.6458398212885,42.5688432192393,-142.93,-22101.849094657005
6,7,-2579.421291820282,45.09318418829625,-177.49,-22101.849094657005
7,8,-2482.66924014253,42.84242982757162,-176.29,-22101.849094657005
8,9,-2553.221233084239,41.021159954124066,-174.77,-22101.849094657005
9,10,-2692.7634204741084,41.592030894718704,-189.53,-28184.669648859683
10,11,-2838.8527823313175,39.53273211737449,-187.27,-28184.669648859683
11,12,-2717.6051382320693,40.04023373709434,-204.1,-28184.669648859683
12,13,-2791.9731341744787,40.08395468396175,-200.65,-28184.669648859683
13,14,-2936.4561601721125,39.98220286236617,-219.45,-28184.669648859683
14,15,-2996.814741533963,38.751979594514665,-221.63,-28184.669648859683
15,16,-3023.0021171729604,37.71317849110484,-214.38,-28184.669648859683
16,17,-3042.459240197564,37.363134636245434,-224.52,-28184.669648859683
17,18,-2893.7959911393787,37.13895443003441,-230.47,-28184.669648859683
18,19,-3005.960000585225,37.421320836551715,-235.58,-28184.669648859683
19,20,-3039.9587549554726,36.2126039577447,-226.6,-28184.669648859683
20,21,-2918.355745019352,35.38179261780807,-229.32,-28184.669648859683
21,22,-3219.217180237,36.547458396931845,-231.82,-28184.669648859683
22,23,-3271.501523684734,37.28552848567547,-240.04,-28184.669648859683
23,24,-3464.627349677014,37.57330060622292,-238.23,-28184.669648859683
24,25,-3787.8531630019065,38.01054379369902,-233.92,-28184.669648859683
25,26,-3933.1181529963437,37.66794714947593,-227.47,-28184.669648859683
26,27,-4237.269960976238,37.831192807090886,-223.82,-28184.669648859683
27,28,-4828.438004237806,37.523506946366794,-217.08,-28184.669648859683
28,29,-4957.089652814338,37.39790716256702,-217.59,-28184.669648859683
29,30,-4957.571913905324,37.451890858541304,-217.73,-28184.669648859683
30,31,-4934.604301984067,36.55703696535748,-212.08,-28184.669648859683
31,32,-4934.104509956962,36.51699500717046,-212.22,-28184.669648859683
32,33,-5089.47083775327,37.629912291776016,-222.86,-28184.669648859683
33,34,-4777.906203023197,36.29682644028581,-224.54,-28184.669648859683
34,35,-4831.986077066391,36.551914508304165,-226.77,-28184.669648859683
35,36,-4907.28169297519,36.83440258985237,-227.17,-28184.669648859683
36,37,-5299.901716955165,37.11283447014794,-219.17,-28184.669648859683
37,38,-5096.761487770704,37.02429695165956,-224.37,-29200.273448633852
38,39,-5014.098695441786,36.88311534734883,-228.32,-29200.273448633852
39,40,-4915.6463288774485,36.76648526544205,-232.88,-29200.273448633852
40,41,-5211.024051306547,36.62398786956217,-219.79,-29200.273448633852
41,42,-5151.661893358493,36.23371725884036,-220.52,-29200.273448633852
42,43,-5100.109378678431,35.58400830025741,-215.23,-29200.273448633852
43,44,-5116.290888117696,35.83176061330844,-217.47,-29200.273448633852
44,45,-5439.7181314831805,36.79502101551084,-219.92,-29200.273448633852
45,46,-5502.550813046382,36.841697648430475,-224.05,-29200.273448633852
46,47,-4535.538832754261,35.659283186201506,-237.23,-29200.273448633852
47,48,-4716.932962533037,35.315838573055146,-232.11,-29200.273448633852
48,49,-4772.048316164072,35.52013920564513,-230.2,-29200.273448633852
49,50,-4882.661839019447,35.270703859666526,-227.15,-29200.273448633852
50,51,-4882.772131456053,35.46040525240348,-227.81,-29200.273448633852
51,52,-4992.840211978335,35.898601336236936,-233.8,-29200.273448633852
52,53,-4950.851178483358,35.1238524986442,-227.01,-29200.273448633852
