,generation,objectives,decision_variables,best
0,1,"[[ 3.88263331e+00  2.06032421e+01 -6.00000000e+00]
 [-4.43178467e+03  5.80827649e+01 -2.20000000e+01]
 [-2.26695865e+01  0.00000000e+00 -2.00000000e+00]
 [-2.84499999e+03  6.30924436e+01 -1.69000000e+02]
 [-5.10015792e+03  6.46757841e+01 -3.70000000e+01]
 [-7.06954039e+02  5.40220581e+01 -3.80000000e+02]
 [ 3.88644699e+00  2.49950960e+01 -2.40000000e+01]
 [-4.15269921e+01  2.60036926e+01 -6.80000000e+01]
 [-2.28420997e+02  5.58344394e+01 -4.08000000e+02]
 [-4.12886390e+03  5.40314209e+01 -1.40000000e+02]
 [-5.78384878e+03  6.84482469e+01 -7.50000000e+01]
 [-5.10165711e+03  6.82583942e+01 -4.10000000e+01]
 [ 4.18885386e+00  1.51243657e+01 -1.40000000e+01]
 [-2.78726213e+02  3.53740132e+01 -2.40000000e+01]
 [-1.56785796e+01  4.80425416e+00 -2.00000000e+00]
 [-2.85286989e+00  2.18585095e+00 -2.00000000e+00]
 [-2.36430260e+00  0.00000000e+00 -2.00000000e+00]
 [ 1.41282958e+00  2.82688002e+01 -2.70000000e+01]
 [ 4.15330764e+01  7.33587137e+01 -3.79000000e+02]
 [ 8.95739359e+00  5.49877101e+01 -3.70000000e+01]
 [-3.99369259e+03  5.53155913e+01 -7.90000000e+01]
 [-5.61812934e+03  6.84482469e+01 -1.90000000e+01]
 [-2.51418806e+02  5.49957502e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [ 2.31858399e+00  2.31858399e+00 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-2.88780659e+03  7.40608563e+01 -4.20000000e+01]
 [-1.98364263e+03  7.16433976e+01 -3.40000000e+01]
 [-5.09972442e+03  6.99220713e+01 -2.00000000e+00]
 [-5.41426232e+03  6.99220752e+01 -5.00000000e+00]
 [-4.45765279e+03  6.99220668e+01 -2.00000000e+00]
 [ 1.14363691e+01  1.17098500e+01 -2.00000000e+00]
 [-7.20739522e+02  7.45845179e+01 -1.60000000e+01]
 [-4.56255251e+03  6.99220727e+01 -2.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122823e+03  6.99220752e+01 -3.00000000e+00]
 [-5.26122814e+03  6.99220770e+01 -3.00000000e+00]]","[[-0.02698631 -0.16356744  0.2935658  ...  0.97379861 -0.36083871
  -0.62862059]
 [ 0.07672383  0.33429873 -0.63415264 ... -0.76736991  0.45064282
   0.96458027]
 [ 0.06415179 -0.05885719 -0.92100734 ...  0.48793877  0.61396881
   0.29880571]
 ...
 [ 0.89066495  0.49065389 -0.50530645 ...  0.07143712 -0.98358553
  -0.46022727]
 [ 0.67537824 -0.76843245 -0.70894856 ...  0.04902239 -0.96988391
  -0.60468604]
 [-0.88811157  0.81561038  0.70915776 ...  0.21128502  0.80823201
   0.333135  ]]",-5783.848780852616
1,2,"[[-4.43178467e+03  5.80827649e+01 -2.20000000e+01]
 [-2.26695865e+01  0.00000000e+00 -2.00000000e+00]
 [-2.84499999e+03  6.30924436e+01 -1.69000000e+02]
 [ 3.88644699e+00  2.49950960e+01 -2.40000000e+01]
 [-4.15269921e+01  2.60036926e+01 -6.80000000e+01]
 [-4.12886390e+03  5.40314209e+01 -1.40000000e+02]
 [-5.78384878e+03  6.84482469e+01 -7.50000000e+01]
 [ 4.18885386e+00  1.51243657e+01 -1.40000000e+01]
 [ 3.88644699e+00  2.49950960e+01 -2.40000000e+01]
 [-7.17859007e+03  6.84482077e+01 -5.10000000e+01]
 [-2.26695865e+01  0.00000000e+00 -2.00000000e+00]
 [-5.15767576e+03  6.25603724e+01 -5.00000000e+01]
 [-1.97929626e+03  3.08008373e+01 -4.11000000e+02]
 [-4.22450476e+03  6.10602070e+01 -3.10000000e+01]
 [ 1.98038768e+00  1.24049368e+01 -6.00000000e+00]
 [-6.81805259e+01  2.71041803e+01 -6.20000000e+01]
 [-9.36055173e+03  6.99220752e+01 -3.80000000e+01]
 [-3.99369259e+03  5.53155913e+01 -7.90000000e+01]
 [ 5.94872042e+00  2.30334756e+01 -8.00000000e+00]
 [ 9.54296494e+00  1.70744162e+01 -9.00000000e+00]
 [-5.61812934e+03  6.84482469e+01 -1.90000000e+01]
 [-6.87731766e+03  6.99220705e+01 -2.00000000e+00]
 [-1.56785796e+01  4.80425416e+00 -2.00000000e+00]
 [-2.85286989e+00  2.18585095e+00 -2.00000000e+00]
 [-2.36430260e+00  0.00000000e+00 -2.00000000e+00]
 [-5.10015792e+03  6.46757841e+01 -3.70000000e+01]
 [-5.10165711e+03  6.82583942e+01 -4.10000000e+01]
 [-7.06954039e+02  5.40220581e+01 -3.80000000e+02]
 [-2.28420997e+02  5.58344394e+01 -4.08000000e+02]
 [-2.78726213e+02  3.53740132e+01 -2.40000000e+01]
 [ 1.19225979e+01  4.67026787e+01 -1.50000000e+02]
 [-1.34258294e+03  6.10312142e+01 -1.49000000e+02]
 [ 3.88263331e+00  2.06032421e+01 -6.00000000e+00]
 [ 1.41282958e+00  2.82688002e+01 -2.70000000e+01]
 [-3.47691070e+00  3.53957484e+01 -3.90000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-6.05439812e+03  6.99220726e+01 -2.00000000e+00]
 [-2.88780659e+03  7.40608563e+01 -4.20000000e+01]
 [ 4.15330764e+01  7.33587137e+01 -3.79000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.66747850e+02  5.74551104e+01 -2.13000000e+02]
 [ 1.99515342e+00  2.91494491e+01 -1.20000000e+01]
 [-8.29464858e+01  5.49908483e+01 -1.02000000e+02]
 [-3.84932087e+02  5.49960194e+01 -2.00000000e+00]
 [-3.82648790e+03  6.44258236e+01 -3.90000000e+01]
 [ 2.31858399e+00  2.31858399e+00 -2.00000000e+00]
 [ 8.95739359e+00  5.49877101e+01 -3.70000000e+01]
 [-4.83035063e+03  6.54828933e+01 -3.60000000e+01]
 [-5.09972442e+03  6.99220713e+01 -2.00000000e+00]
 [-5.41426232e+03  6.99220752e+01 -5.00000000e+00]
 [-4.96847671e+03  6.99220772e+01 -8.00000000e+00]
 [-6.05439812e+03  6.99220726e+01 -2.00000000e+00]
 [-5.41426232e+03  6.99220752e+01 -5.00000000e+00]
 [-2.51418806e+02  5.49957502e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]]","[[ 0.07672383  0.33429873 -0.63415264 ... -0.76736991  0.45064282
   0.96458027]
 [ 0.06415179 -0.05885719 -0.92100734 ...  0.48793877  0.61396881
   0.29880571]
 [-0.00412097  0.44891072 -0.846118   ... -0.33717133 -0.16598514
  -0.94917021]
 ...
 [ 0.44941115 -0.16079381  0.0624838  ... -0.00344211 -0.32405031
  -0.23025765]
 [-0.7725231   0.42565427  0.46760702 ... -0.04347423  0.5960247
  -0.30463335]
 [ 0.27026175 -0.00322232 -0.04593696 ...  0.16602898  0.73799745
   0.89114036]]",-9360.551730771364
2,3,"[[-2.26695865e+01  0.00000000e+00 -2.00000000e+00]
 [-2.84499999e+03  6.30924436e+01 -1.69000000e+02]
 [-4.12886390e+03  5.40314209e+01 -1.40000000e+02]
 [-7.17859007e+03  6.84482077e+01 -5.10000000e+01]
 [-2.26695865e+01  0.00000000e+00 -2.00000000e+00]
 [-1.97929626e+03  3.08008373e+01 -4.11000000e+02]
 [-9.36055173e+03  6.99220752e+01 -3.80000000e+01]
 [-1.33064667e+02  2.29816000e+01 -1.28000000e+02]
 [-7.04673826e+03  5.72498271e+01 -1.33000000e+02]
 [-4.18883720e+01  1.51974774e+01 -1.00000000e+01]
 [-7.42474425e+03  7.09886300e+01 -4.30000000e+01]
 [-2.88576739e+01  7.17836556e+00 -1.40000000e+01]
 [-3.37105096e+01  1.94921791e-01 -4.00000000e+00]
 [-2.31551187e+03  6.03214769e+01 -2.69000000e+02]
 [-6.32100200e+00  0.00000000e+00 -4.00000000e+00]
 [-8.51062542e+00  9.34160212e+00 -1.80000000e+01]
 [-1.17614631e+01  2.41667381e+01 -1.92000000e+02]
 [-3.99369259e+03  5.53155913e+01 -7.90000000e+01]
 [-7.06954039e+02  5.40220581e+01 -3.80000000e+02]
 [-2.28420997e+02  5.58344394e+01 -4.08000000e+02]
 [-2.78726213e+02  3.53740132e+01 -2.40000000e+01]
 [-8.08249859e+01  4.88565156e+01 -3.75000000e+02]
 [-6.24713670e+02  4.44352648e+01 -2.73000000e+02]
 [-4.15269921e+01  2.60036926e+01 -6.80000000e+01]
 [-6.81805259e+01  2.71041803e+01 -6.20000000e+01]
 [-4.43178467e+03  5.80827649e+01 -2.20000000e+01]
 [-5.78384878e+03  6.84482469e+01 -7.50000000e+01]
 [-5.15767576e+03  6.25603724e+01 -5.00000000e+01]
 [-4.22450476e+03  6.10602070e+01 -3.10000000e+01]
 [-6.93443060e+03  6.20870806e+01 -5.00000000e+00]
 [-5.99617481e+03  6.57520298e+01 -1.70000000e+01]
 [-5.67323397e+03  6.99220651e+01 -1.29000000e+02]
 [-5.15767576e+03  6.25603724e+01 -5.00000000e+01]
 [-5.00932483e+03  6.20870620e+01 -3.60000000e+01]
 [-6.81564519e+03  6.84482469e+01 -9.00000000e+00]
 [-3.50266992e+00  7.37499476e+00 -6.00000000e+00]
 [-2.78094752e+01  1.12076989e+01 -8.00000000e+00]
 [-1.56785796e+01  4.80425416e+00 -2.00000000e+00]
 [-1.34258294e+03  6.10312142e+01 -1.49000000e+02]
 [-2.85286989e+00  2.18585095e+00 -2.00000000e+00]
 [-2.36430260e+00  0.00000000e+00 -2.00000000e+00]
 [ 4.18885386e+00  1.51243657e+01 -1.40000000e+01]
 [ 1.73529693e+00  1.70109297e+01 -1.80000000e+01]
 [ 3.88644699e+00  2.49950960e+01 -2.40000000e+01]
 [ 3.88644699e+00  2.49950960e+01 -2.40000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [ 4.15330764e+01  7.33587137e+01 -3.79000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-6.87731766e+03  6.99220705e+01 -2.00000000e+00]
 [-9.26433022e+02  7.79391945e+01 -6.30000000e+01]
 [-3.82648790e+03  6.44258236e+01 -3.90000000e+01]
 [-5.30555777e+02  6.28661520e+01 -3.17000000e+02]
 [-1.66747850e+02  5.74551104e+01 -2.13000000e+02]
 [-1.49664760e+02  4.66462582e+01 -1.43000000e+02]
 [ 1.19225979e+01  4.67026787e+01 -1.50000000e+02]
 [-5.10015792e+03  6.46757841e+01 -3.70000000e+01]
 [-3.47691070e+00  3.53957484e+01 -3.90000000e+01]
 [-5.61812934e+03  6.84482469e+01 -1.90000000e+01]
 [ 1.98038768e+00  1.24049368e+01 -6.00000000e+00]
 [ 1.41282958e+00  2.82688002e+01 -2.70000000e+01]
 [-3.84932087e+02  5.49960194e+01 -2.00000000e+00]
 [ 9.54296494e+00  1.70744162e+01 -9.00000000e+00]
 [ 2.31858399e+00  2.31858399e+00 -2.00000000e+00]
 [ 5.94872042e+00  2.30334756e+01 -8.00000000e+00]
 [-5.43590863e+03  6.99220576e+01 -5.10000000e+01]
 [-5.10165711e+03  6.82583942e+01 -4.10000000e+01]
 [-2.68011430e+02  4.66465452e+01 -2.10000000e+01]
 [-5.10165711e+03  6.82583942e+01 -4.10000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]]","[[ 0.06415179 -0.05885719 -0.92100734 ...  0.48793877  0.61396881
   0.29880571]
 [-0.00412097  0.44891072 -0.846118   ... -0.33717133 -0.16598514
  -0.94917021]
 [ 0.07056017  0.03267007 -0.03818511 ... -0.62044065  0.53309222
  -0.48422095]
 ...
 [ 0.02691204 -0.16356744  0.32504303 ...  0.97379861 -0.36083871
  -0.62862059]
 [ 0.07056017  0.02493443 -0.03818511 ...  0.68913763  0.03004201
  -0.77857259]
 [-0.52379311 -0.2975198  -0.86987504 ...  0.50588374 -0.44473319
  -0.86127753]]",-9360.551730771364
