,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-3619.032783591153,36.37665618930466,-46.53,-19324.18543861228
1,2,-1504.2441493086822,18.55200079415714,-59.87,-20134.703986159268
2,3,-2600.8765041759816,33.225112018780976,-91.66,-20134.703986159268
3,4,-3334.83332451007,42.676989858245136,-120.73,-20134.703986159268
4,5,-3162.8873716156536,41.427101492714066,-140.36,-20134.703986159268
5,6,-3198.1127703571065,41.12495535813734,-162.58,-20134.703986159268
6,7,-3403.3854643359805,40.587079233122495,-162.43,-20134.703986159268
7,8,-3505.547787179042,39.81092315556693,-156.26,-20134.703986159268
8,9,-3642.1882599609025,39.33871271268396,-160.96,-20134.703986159268
9,10,-3370.399041705139,38.19230078465995,-171.57,-20134.703986159268
10,11,-3224.758928636403,38.68896174355609,-205.04,-20134.703986159268
11,12,-3534.3950535659487,38.57205486527239,-208.53,-20134.703986159268
12,13,-3191.0247342841717,37.287058295984195,-218.78,-20134.703986159268
13,14,-3104.8435346930346,35.851631938235506,-222.82,-20134.703986159268
14,15,-3168.332574591331,36.77030651485881,-235.77,-20134.703986159268
15,16,-3400.739695766233,37.51503665989887,-245.82,-20134.703986159268
16,17,-3494.5890897344416,38.076420085976785,-246.41,-20134.703986159268
17,18,-3596.9040441942284,39.22868482828672,-254.17,-20134.703986159268
18,19,-3678.923337112267,39.09654535664128,-251.98,-20134.703986159268
19,20,-3874.628060988159,39.034092978431374,-253.45,-21693.83009210086
20,21,-3873.859157040567,38.57179300452765,-248.7,-21693.83009210086
21,22,-3887.339900521051,38.86680149582012,-249.62,-21693.83009210086
22,23,-3912.6820771000707,39.17123286458709,-249.92,-21693.83009210086
23,24,-3878.8789310367392,38.542297455739096,-251.59,-30385.672234555306
24,25,-3878.7402711197474,38.54338169195405,-251.77,-30385.672234555306
25,26,-3811.7510337804706,37.69118110219853,-248.66,-30385.672234555306
26,27,-3872.376329926969,37.47833096374289,-247.03,-30385.672234555306
27,28,-3744.254432219226,38.14209691599636,-257.8,-30385.672234555306
28,29,-4051.6865022462794,38.675102353822886,-259.81,-30385.672234555306
29,30,-3940.9241144593393,38.513658514334864,-263.99,-30385.672234555306
30,31,-3960.20523552899,38.646019091051755,-269.57,-30385.672234555306
31,32,-3896.20661624548,38.28070006536152,-270.11,-30385.672234555306
32,33,-4215.339792847888,38.48866738246441,-264.95,-30385.672234555306
33,34,-4215.557704913221,38.1849591654693,-268.56,-30385.672234555306
34,35,-4252.830822194719,37.65502216993174,-270.44,-30385.672234555306
35,36,-4245.311239135263,37.00081576545953,-262.96,-30385.672234555306
36,37,-4169.7752915756455,34.86852414836034,-250.78,-30385.672234555306
37,38,-4355.917249452101,35.658840882797065,-261.01,-30385.672234555306
38,39,-4570.539616773006,35.939416909291374,-259.95,-30385.672234555306
39,40,-4558.102752633679,35.592614068398824,-260.94,-30385.672234555306
40,41,-4435.883341332063,35.86139662681246,-269.06,-30385.672234555306
41,42,-4843.429750976901,35.55018431521432,-247.92,-30385.672234555306
42,43,-4836.784441916246,34.88144861612196,-239.76,-30385.672234555306
43,44,-4956.860742327396,35.369707231804504,-244.44,-30385.672234555306
44,45,-5048.203612996514,35.51311337961691,-253.86,-30385.672234555306
45,46,-4960.915643344269,34.9700064652528,-250.86,-30385.672234555306
46,47,-5409.77324140968,35.865752411439374,-250.66,-30385.672234555306
47,48,-5222.054957990896,35.35145275084358,-249.9,-30385.672234555306
48,49,-5355.866437388588,36.200738388556154,-262.15,-30385.672234555306
