,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-3449.140846170238,30.339292290348638,-25.03,-12005.331214550793
1,2,-6613.465370671868,57.7162476545079,-60.07,-18177.598966061116
2,3,-4270.508023915008,48.670026815343064,-104.63,-18177.598966061116
3,4,-3958.659202244894,48.192644483747735,-131.43,-18177.598966061116
4,5,-4289.649067153395,45.08626937447363,-148.41,-18177.598966061116
5,6,-4502.243503296558,45.243476313428715,-150.99,-24045.99632869661
6,7,-4625.946944300063,43.60946908432279,-148.54,-24045.99632869661
7,8,-4349.849674768564,42.07916022719684,-170.47,-24045.99632869661
8,9,-4543.418857745771,43.32670670610273,-184.72,-24045.99632869661
9,10,-4543.981754557447,43.76456982945027,-202.46,-24045.99632869661
