,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-1987.8686754637083,40.83046345216057,-35.85,-8493.805966066242
1,2,-1206.4521992611742,23.433034753121795,-47.25,-14542.230845294655
2,3,-1925.7647046260781,39.946690139782255,-84.58,-14542.230845294655
3,4,-2344.155701389325,50.41236188058085,-105.4,-14542.230845294655
4,5,-2414.843353569499,48.39605543553917,-126.17,-14542.230845294655
5,6,-2545.6126435783613,47.24274145734499,-147.94,-14542.230845294655
6,7,-2603.405486406982,44.074814861261146,-145.56,-14542.230845294655
7,8,-2534.984882427644,41.9429076287015,-159.53,-14542.230845294655
8,9,-2588.989809111122,39.74511679912998,-151.78,-14542.230845294655
9,10,-2626.8232795566173,39.230846321023655,-163.07,-14542.230845294655
