,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-1657.9957697150953,34.00513658462377,-24.38,-11587.32300803125
1,2,-1175.8728345867462,23.80385318178411,-46.34,-14535.386721003772
2,3,-1910.179388967197,46.45724374903904,-80.53,-14535.386721003772
3,4,-2023.229267941642,43.93363223019485,-104.29,-14535.386721003772
4,5,-2358.5041810087155,42.527713268084646,-118.85,-14535.386721003772
5,6,-2294.066885109035,39.38790951443618,-133.35,-14535.386721003772
6,7,-2375.019213036618,39.69304820778805,-151.02,-14535.386721003772
7,8,-2441.786218415882,38.18461016769184,-154.2,-14535.386721003772
8,9,-2551.2427898791184,39.34908952451203,-162.73,-14535.386721003772
9,10,-2759.7138979283836,41.091113085357854,-177.38,-14535.386721003772
