,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-1776.296018195671,33.22125989551818,-24.78,-6120.555188787102
1,2,-1289.3999160301637,30.841616377933033,-52.67,-9293.77501649642
2,3,-1185.5299552429037,34.91324751371226,-86.46,-9293.77501649642
3,4,-1862.2847810097821,43.753603134472485,-115.61,-14838.135456569611
4,5,-2238.699344377139,41.826014618420935,-141.11,-31175.424672991336
5,6,-2335.1893456473836,42.08910232076976,-160.65,-31175.424672991336
6,7,-2606.2405040321187,39.53098987412522,-161.8,-31175.424672991336
7,8,-2934.8033405285214,39.061218003750284,-162.52,-31175.424672991336
8,9,-3188.967504154454,38.30969585010297,-163.49,-31175.424672991336
9,10,-2978.9561830996577,36.72501260952239,-163.16,-31175.424672991336
