,generation,objectives,decision_variables,best
0,1,"[[-1.40289844e+02  3.04282010e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.10687297e+02  3.53742670e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-2.79797863e+03  5.66639908e+01 -2.56000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-6.30432276e+01  4.36439237e+01 -4.80000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.62540530e+01  3.42553618e+01 -5.80000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.69142258e+03  6.21829490e+01 -3.49000000e+02]
 [-3.70138555e+02  4.98086904e+01 -3.00000000e+00]
 [-1.33452860e+04  6.99220697e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-3.76063481e+03  6.91368385e+01 -3.15000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.21732568e+04  6.84482370e+01 -8.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.13408314e+04  6.84482398e+01 -1.40000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-8.08801329e+03  6.99220263e+01 -1.34000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-3.30927981e+01  1.98827602e+01 -8.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-8.66279228e+03  6.99220711e+01 -5.20000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-2.21030482e+01  1.78283659e+01 -4.60000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-5.61443761e+01  3.34916226e+01 -6.70000000e+01]
 [-1.25146341e+04  6.99220672e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-4.96068688e+03  5.58669155e+01 -8.60000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-3.21305773e+03  5.23141124e+01 -1.67000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [ 1.17959867e+01  8.37672758e+01 -2.02000000e+02]
 [-1.17524270e+04  6.99220656e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.01600667e+04  6.99220632e+01 -1.10000000e+01]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.01949309e+04  6.99220669e+01 -6.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-7.99237519e+03  6.99220625e+01 -2.70000000e+01]
 [ 1.69588682e+01  2.86341622e+01 -1.40000000e+01]
 [ 1.42134249e+00  3.52550320e+01 -1.40000000e+01]
 [-5.25238816e+02  6.99207069e+01 -2.00000000e+00]
 [-2.31927300e+03  6.99218198e+01 -2.00000000e+00]
 [-1.18293844e+02  6.45965342e+01 -1.66000000e+02]
 [ 3.05903909e+00  6.33941876e+01 -7.20000000e+01]
 [ 2.74321124e+01  5.94484911e+01 -1.00000000e+02]
 [-2.06805345e+02  6.99158735e+01 -2.00000000e+00]
 [-8.06439289e+03  7.41365189e+01 -8.00000000e+00]
 [-9.99656378e+03  6.99220741e+01 -3.00000000e+00]
 [-9.81900684e+03  6.99220675e+01 -2.00000000e+00]
 [-9.16840709e+03  6.99220660e+01 -2.00000000e+00]
 [-4.83194871e+03  6.99220720e+01 -5.00000000e+00]
 [-2.17842379e+03  6.99220686e+01 -2.00000000e+00]]","[[ 0.28111747  0.18189131 -0.80121188 ... -0.19789618  0.26435778
  -0.07213323]
 [ 0.18859429 -0.41705383  0.61978303 ...  0.50871578  0.98317559
   0.49968076]
 [ 0.88413875 -0.78247988 -0.61686268 ...  0.44766201  0.14283034
  -0.00287245]
 ...
 [-0.17700629 -0.30080081  0.66072376 ... -0.7137403   0.08930715
  -0.57450109]
 [ 0.73894525 -0.84371456  0.03317348 ... -0.42850104  0.74686736
   0.37141202]
 [ 0.06238915 -0.35759978 -0.67755856 ... -0.47671307 -0.39213307
   0.32603848]]",-13345.28601035893
1,2,"[[-1.40289844e+02  3.04282010e+01 -2.00000000e+00]
 [-5.10687297e+02  3.53742670e+01 -2.00000000e+00]
 [-2.79797863e+03  5.66639908e+01 -2.56000000e+02]
 [-1.69142258e+03  6.21829490e+01 -3.49000000e+02]
 [-1.33452860e+04  6.99220697e+01 -2.00000000e+00]
 [-3.76063481e+03  6.91368385e+01 -3.15000000e+02]
 [-1.21732568e+04  6.84482370e+01 -8.00000000e+00]
 [-1.13408314e+04  6.84482398e+01 -1.40000000e+01]
 [-8.08801329e+03  6.99220263e+01 -1.34000000e+02]
 [-3.30927981e+01  1.98827602e+01 -8.00000000e+00]
 [-2.21030482e+01  1.78283659e+01 -4.60000000e+01]
 [-4.96068688e+03  5.58669155e+01 -8.60000000e+01]
 [-3.21305773e+03  5.23141124e+01 -1.67000000e+02]
 [-3.01996333e+03  4.68624178e+01 -2.19000000e+02]
 [-1.00148076e+02  2.77496523e+01 -6.80000000e+01]
 [-1.44885040e+02  3.36663130e+01 -2.16000000e+02]
 [-1.59906250e+02  3.04304418e+01 -2.00000000e+00]
 [-6.63629055e+02  3.53742983e+01 -2.00000000e+00]
 [-8.78322519e+00  1.74150953e+01 -2.00000000e+00]
 [ 4.00873094e+00  1.45809994e+01 -1.20000000e+01]
 [ 6.86797488e+00  9.25607863e+00 -4.00000000e+00]
 [-3.09865851e+03  6.44031235e+01 -2.27000000e+02]
 [-1.27517520e+04  6.99220383e+01 -1.58000000e+02]
 [ 4.80522227e+01  8.38677285e+01 -4.52000000e+02]
 [-4.79497476e+03  6.17242529e+01 -2.16000000e+02]
 [-4.91145656e+03  4.45368796e+01 -1.00000000e+01]
 [-7.90200438e+03  5.40213523e+01 -4.90000000e+01]
 [-1.01981692e+04  5.69271846e+01 -6.40000000e+01]
 [-2.80704812e+02  4.11540534e+01 -1.07000000e+02]
 [-1.16473061e+04  6.20870668e+01 -6.00000000e+00]
 [-1.48852000e+02  3.04290823e+01 -2.00000000e+00]
 [-8.51059111e+00  0.00000000e+00 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.56744129e+03  6.70281785e+01 -2.61000000e+02]
 [-1.25146341e+04  6.99220672e+01 -2.00000000e+00]
 [-7.12451302e+03  7.71837802e+01 -6.50000000e+01]
 [ 2.74321124e+01  5.94484911e+01 -1.00000000e+02]
 [ 1.69588682e+01  2.86341622e+01 -1.40000000e+01]
 [-1.48742734e+02  6.60086897e+01 -1.97000000e+02]
 [-1.18293844e+02  6.45965342e+01 -1.66000000e+02]
 [-4.35998000e+03  6.05037873e+01 -4.40000000e+01]
 [-7.44232328e+00  2.77545583e+00 -2.00000000e+00]
 [-9.14583066e+03  5.80827470e+01 -3.40000000e+01]
 [-3.42335427e+03  6.99220324e+01 -7.80000000e+01]
 [-8.66279228e+03  6.99220711e+01 -5.20000000e+01]
 [-3.70138555e+02  4.98086904e+01 -3.00000000e+00]
 [-6.30432276e+01  4.36439237e+01 -4.80000000e+01]
 [-5.62540530e+01  3.42553618e+01 -5.80000000e+01]
 [-5.44523831e+02  6.24063024e+01 -4.80000000e+01]
 [-1.04761838e+04  6.99220651e+01 -4.00000000e+00]
 [-1.01907542e+04  6.99220000e+01 -1.20000000e+01]
 [-5.61443761e+01  3.34916226e+01 -6.70000000e+01]
 [-1.17524270e+04  6.99220656e+01 -2.00000000e+00]
 [-1.19285706e+04  6.99220694e+01 -1.10000000e+01]
 [ 3.05903909e+00  6.33941876e+01 -7.20000000e+01]
 [-1.01949309e+04  6.99220669e+01 -6.00000000e+00]
 [-1.25146341e+04  6.99220672e+01 -2.00000000e+00]
 [-1.17524270e+04  6.99220656e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]]","[[ 0.28111747  0.18189131 -0.80121188 ... -0.19789618  0.26435778
  -0.07213323]
 [ 0.88413875 -0.78247988 -0.61686268 ...  0.44766201  0.14283034
  -0.00287245]
 [-0.43618501  0.7654318  -0.61466664 ...  0.00897578  0.04669402
   0.24263282]
 ...
 [-0.91081021 -0.23543458  0.86729348 ...  0.25036096  0.9424121
  -0.95941652]
 [ 0.10474124  0.5842053   0.70368175 ...  0.7387292   0.10849472
  -0.6536404 ]
 [-0.06932311 -0.07467594  0.34385986 ... -0.69120125  0.17379759
   0.40358114]]",-13345.28601035893
2,3,"[[-5.10687297e+02  3.53742670e+01 -2.00000000e+00]
 [-8.08801329e+03  6.99220263e+01 -1.34000000e+02]
 [-2.21030482e+01  1.78283659e+01 -4.60000000e+01]
 [-3.21305773e+03  5.23141124e+01 -1.67000000e+02]
 [-3.01996333e+03  4.68624178e+01 -2.19000000e+02]
 [-1.00148076e+02  2.77496523e+01 -6.80000000e+01]
 [-1.44885040e+02  3.36663130e+01 -2.16000000e+02]
 [-1.59906250e+02  3.04304418e+01 -2.00000000e+00]
 [-6.63629055e+02  3.53742983e+01 -2.00000000e+00]
 [ 4.00873094e+00  1.45809994e+01 -1.20000000e+01]
 [-1.27517520e+04  6.99220383e+01 -1.58000000e+02]
 [ 4.80522227e+01  8.38677285e+01 -4.52000000e+02]
 [-4.91145656e+03  4.45368796e+01 -1.00000000e+01]
 [-7.90200438e+03  5.40213523e+01 -4.90000000e+01]
 [-1.01981692e+04  5.69271846e+01 -6.40000000e+01]
 [-2.80704812e+02  4.11540534e+01 -1.07000000e+02]
 [-7.93028155e+02  3.53748269e+01 -2.00000000e+00]
 [-1.32289061e+02  3.01088320e+01 -3.36000000e+02]
 [-3.88416014e+01  2.18236092e+01 -5.60000000e+01]
 [-1.88321581e+01  4.16368960e+00 -4.00000000e+00]
 [-7.82071481e+01  1.95068157e+01 -2.90000000e+01]
 [-1.05094647e+01  0.00000000e+00 -2.00000000e+00]
 [-5.96537218e+02  6.95107939e+01 -4.46000000e+02]
 [-8.72498272e+01  1.98827602e+01 -3.60000000e+01]
 [-2.09902072e+02  4.68288284e+01 -2.04000000e+02]
 [-8.97903979e+03  5.16584814e+01 -1.60000000e+01]
 [-1.58583850e+02  2.88370122e+01 -8.00000000e+01]
 [-9.58581313e+02  4.79525598e+01 -4.05000000e+02]
 [-1.42084288e+04  6.20870668e+01 -1.60000000e+01]
 [-5.27385304e+03  5.58454720e+01 -2.73000000e+02]
 [-3.79878447e+01  1.03877478e+01 -2.00000000e+00]
 [-1.43916731e+04  6.99220697e+01 -4.00000000e+00]
 [-1.03695647e+04  6.99220147e+01 -2.70000000e+01]
 [-5.86305442e+03  5.74091737e+01 -3.97000000e+02]
 [-3.71359682e+01  1.56628580e+01 -1.40000000e+01]
 [-7.12451302e+03  7.71837802e+01 -6.50000000e+01]
 [-9.14583066e+03  5.80827470e+01 -3.40000000e+01]
 [-8.66279228e+03  6.99220711e+01 -5.20000000e+01]
 [-9.67409450e+03  5.91521779e+01 -1.00000000e+01]
 [-4.85236341e+02  3.75248057e+01 -2.00000000e+00]
 [-1.17463515e+01  3.18411250e+01 -2.12000000e+02]
 [-2.55119158e+00  4.80424744e+00 -4.00000000e+00]
 [-8.51059111e+00  0.00000000e+00 -2.00000000e+00]
 [-1.40289844e+02  3.04282010e+01 -2.00000000e+00]
 [-1.48852000e+02  3.04290823e+01 -2.00000000e+00]
 [-6.30432276e+01  4.36439237e+01 -4.80000000e+01]
 [-5.62540530e+01  3.42553618e+01 -5.80000000e+01]
 [-5.61443761e+01  3.34916226e+01 -6.70000000e+01]
 [-1.48852000e+02  3.04290823e+01 -2.00000000e+00]
 [-3.70138555e+02  4.98086904e+01 -3.00000000e+00]
 [-1.21732568e+04  6.84482370e+01 -8.00000000e+00]
 [-1.13408314e+04  6.84482398e+01 -1.40000000e+01]
 [-1.16473061e+04  6.20870668e+01 -6.00000000e+00]
 [-1.25146341e+04  6.99220672e+01 -2.00000000e+00]
 [-1.19285706e+04  6.99220694e+01 -1.10000000e+01]
 [-1.25146341e+04  6.99220672e+01 -2.00000000e+00]
 [-1.16473061e+04  6.20870668e+01 -6.00000000e+00]
 [-2.79797863e+03  5.66639908e+01 -2.56000000e+02]
 [-4.96068688e+03  5.58669155e+01 -8.60000000e+01]
 [-1.33452860e+04  6.99220697e+01 -2.00000000e+00]
 [-1.42904561e+04  6.99220725e+01 -2.00000000e+00]
 [-1.69142258e+03  6.21829490e+01 -3.49000000e+02]
 [-3.76063481e+03  6.91368385e+01 -3.15000000e+02]
 [-3.09865851e+03  6.44031235e+01 -2.27000000e+02]
 [-4.79497476e+03  6.17242529e+01 -2.16000000e+02]
 [-3.30927981e+01  1.98827602e+01 -8.00000000e+00]
 [-8.78322519e+00  1.74150953e+01 -2.00000000e+00]
 [ 1.69588682e+01  2.86341622e+01 -1.40000000e+01]
 [-2.21779431e+01  1.80276298e+01 -6.00000000e+00]
 [ 3.31499861e+01  4.94205245e+01 -8.90000000e+01]
 [-4.19971716e+00  3.21665159e+01 -4.70000000e+01]
 [ 6.86797488e+00  9.25607863e+00 -4.00000000e+00]
 [-7.44232328e+00  2.77545583e+00 -2.00000000e+00]
 [-4.31420307e+00  0.00000000e+00 -2.00000000e+00]
 [-2.99152461e+01  3.94155296e+01 -6.30000000e+01]
 [-5.33210075e+01  4.17464412e+01 -3.10000000e+01]
 [-1.21496273e+04  6.99220651e+01 -4.00000000e+00]
 [-1.01907542e+04  6.99220000e+01 -1.20000000e+01]
 [-1.02335033e+04  6.99220727e+01 -9.00000000e+00]
 [-1.01949309e+04  6.99220669e+01 -6.00000000e+00]
 [-1.05730643e+04  7.35717605e+01 -5.00000000e+00]
 [-1.48714371e+03  5.72796578e+01 -1.68000000e+02]
 [-4.35998000e+03  6.05037873e+01 -4.40000000e+01]
 [-1.56744129e+03  6.70281785e+01 -2.61000000e+02]
 [-6.54057677e+02  6.99200683e+01 -2.68000000e+02]
 [-1.48742734e+02  6.60086897e+01 -1.97000000e+02]
 [-3.42335427e+03  6.99220324e+01 -7.80000000e+01]
 [-2.60162834e+03  7.41364748e+01 -1.58000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [ 4.98584959e+01  5.88423573e+01 -6.80000000e+01]
 [-8.30873595e+03  7.06025836e+01 -8.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.20040011e+04  6.99220651e+01 -2.00000000e+00]
 [-1.54858115e+03  6.99215275e+01 -1.75000000e+02]
 [ 1.55883082e+01  3.44620250e+01 -1.30000000e+01]
 [ 2.74321124e+01  5.94484911e+01 -1.00000000e+02]
 [-1.18293844e+02  6.45965342e+01 -1.66000000e+02]
 [-5.44523831e+02  6.24063024e+01 -4.80000000e+01]
 [ 1.47408325e+00  1.74058879e+01 -2.00000000e+00]
 [-6.16851034e+00  2.26439357e+01 -2.00000000e+00]]","[[ 0.88413875 -0.78247988 -0.61686268 ...  0.44766201  0.14283034
  -0.00287245]
 [-0.54649264  0.40753984  0.63058585 ...  0.22954629 -0.99262316
  -0.68869475]
 [ 0.85710819 -0.24582841  0.64640954 ... -0.46623285  0.14658633
  -0.70420214]
 ...
 [-0.00100103  0.28564073  0.13746429 ... -0.50638727  0.65586989
   0.91345511]
 [ 0.43239685  0.58198099  0.70368175 ...  0.7387292   0.68403413
  -0.65605469]
 [ 0.85710819 -0.23409953  0.64227942 ... -0.46623285  0.39832785
  -0.17377798]]",-14391.673093973279
