adjclose,velocity_16w_0ts,velocity_16w_2ts,velocity_16w_4ts,velocity_16w_6ts,velocity_16w_8ts,velocity_16w_10ts,acceleration_16w_0ts,acceleration_16w_2ts,acceleration_16w_4ts,acceleration_16w_6ts,acceleration_16w_8ts,acceleration_16w_10ts,atr_16w_0ts,atr_16w_2ts,atr_16w_4ts,atr_16w_6ts,atr_16w_8ts,atr_16w_10ts,velocity_32w_0ts,velocity_32w_2ts,velocity_32w_4ts,velocity_32w_6ts,velocity_32w_8ts,velocity_32w_10ts,acceleration_32w_0ts,acceleration_32w_2ts,acceleration_32w_4ts,acceleration_32w_6ts,acceleration_32w_8ts,acceleration_32w_10ts,atr_32w_0ts,atr_32w_2ts,atr_32w_4ts,atr_32w_6ts,atr_32w_8ts,atr_32w_10ts,velocity_64w_0ts,velocity_64w_2ts,velocity_64w_4ts,velocity_64w_6ts,velocity_64w_8ts,velocity_64w_10ts,acceleration_64w_0ts,acceleration_64w_2ts,acceleration_64w_4ts,acceleration_64w_6ts,acceleration_64w_8ts,acceleration_64w_10ts,atr_64w_0ts,atr_64w_2ts,atr_64w_4ts,atr_64w_6ts,atr_64w_8ts,atr_64w_10ts
0.0029403937680773824,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.0029262284956358183,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.0031522774825339696,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.003236677218599722,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.003214841579653632,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.0033204878349484355,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.0033641625864238526,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.0035577453802365915,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.0035884442141708855,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
0.0038003154237278187,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.6069996141654204,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.5707666831213031,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.002715374869284206,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.5406098462201219,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.45566673053729356,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.0007030735682601657,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.6799642759912131,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.5501465678477067,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522,0.0012003832104241522
