timestamp,adjclose
2022-09-29,19.87373161315918
2022-09-30,18.83082389831543
2022-10-03,20.13689422607422
2022-10-04,22.008281707763672
2022-10-05,22.008281707763672
2022-10-06,21.452714920043945
2022-10-07,19.00626564025879
2022-10-10,18.411712646484375
2022-10-11,17.68070411682129
2022-10-12,17.64171600341797
2022-10-13,18.82107925415039
2022-10-14,17.12513542175293
2022-10-17,18.811328887939453
2022-10-18,19.2791805267334
2022-10-19,19.045255661010742
2022-10-20,18.72361183166504
2022-10-21,20.049175262451172
2022-10-24,20.73145294189453
2022-10-25,21.979042053222656
2022-10-26,20.526769638061523
2022-10-27,19.39613914489746
2022-10-28,21.15056610107422
2022-10-31,20.4195556640625
2022-11-01,19.7860107421875
2022-11-02,17.73918342590332
2022-11-03,16.71576690673828
2022-11-04,17.495513916015625
2022-11-07,18.05108070373535
2022-11-08,18.440954208374023
2022-11-09,17.154375076293945
2022-11-10,20.906896591186523
2022-11-11,22.09600257873535
2022-11-14,21.51119613647461
2022-11-15,22.378662109375
2022-11-16,21.472209930419922
2022-11-17,21.306514739990234
2022-11-18,21.287019729614258
2022-11-21,20.64373016357422
2022-11-22,21.51119613647461
2022-11-23,22.154483795166016
2022-11-25,21.696386337280273
2022-11-28,20.741195678710938
2022-11-29,20.244110107421875
2022-11-30,22.963470458984375
2022-12-01,23.090179443359375
2022-12-02,22.81726837158203
2022-12-05,21.667146682739258
2022-12-06,20.292844772338867
2022-12-07,20.049175262451172
2022-12-08,20.760692596435547
2022-12-09,20.361072540283203
2022-12-12,21.101831436157227
2022-12-13,21.764616012573242
2022-12-14,21.24803352355957
2022-12-15,19.142723083496094
2022-12-16,18.577407836914062
2022-12-19,17.807411193847656
2022-12-20,17.729434967041016
2022-12-21,18.499435424804688
2022-12-22,17.18462562561035
2022-12-23,17.233610153198242
2022-12-27,16.49880599975586
2022-12-28,15.8325834274292
2022-12-29,16.949485778808594
2022-12-30,16.949485778808594
2023-01-03,16.5673885345459
2023-01-04,16.82212257385254
2023-01-05,16.028532028198242
2023-01-06,17.2825984954834
2023-01-09,17.645099639892578
2023-01-10,18.11537742614746
2023-01-11,19.01673698425293
2023-01-12,19.310657501220703
2023-01-13,19.69275665283203
2023-01-17,19.800525665283203
2023-01-18,19.065723419189453
2023-01-19,18.468082427978516
2023-01-20,19.976879119873047
2023-01-23,21.289730072021484
2023-01-24,21.162364959716797
2023-01-25,21.00560760498047
2023-01-26,22.220481872558594
2023-01-27,22.85731315612793
2023-01-30,21.48567771911621
2023-01-31,22.44582176208496
2023-02-01,23.895835876464844
2023-02-02,26.364778518676758
2023-02-03,25.002941131591797
2023-02-06,24.366113662719727
2023-02-07,25.874910354614258
2023-02-08,24.483680725097656
2023-02-09,23.827253341674805
2023-02-10,23.337383270263672
2023-02-13,24.444490432739258
2023-02-14,24.973548889160156
2023-02-15,25.531999588012695
2023-02-16,24.07219123840332
2023-02-17,23.552928924560547
2023-02-21,21.897167205810547
2023-02-22,21.916763305664062
2023-02-23,22.465415954589844
2023-02-24,21.328920364379883
2023-02-27,21.78939437866211
2023-02-28,21.681623458862305
2023-03-01,21.15256690979004
2023-03-02,21.662031173706055
2023-03-03,22.984678268432617
2023-03-06,23.082653045654297
2023-03-07,22.220481872558594
2023-03-08,22.524202346801758
2023-03-09,21.338716506958008
2023-03-10,20.456953048706055
2023-03-13,20.89783477783203
2023-03-14,22.31845474243164
2023-03-15,22.641769409179688
2023-03-16,24.434694290161133
2023-03-17,24.07219123840332
2023-03-20,24.326921463012695
2023-03-21,25.35564613342285
2023-03-22,24.320924758911133
2023-03-23,25.188119888305664
2023-03-24,25.444337844848633
2023-03-27,24.92205047607422
2023-03-28,24.508159637451172
2023-03-29,25.848369598388672
2023-03-30,26.54804229736328
2023-03-31,27.84883689880371
2023-04-03,27.65174674987793
2023-04-04,27.37582015991211
2023-04-05,26.498767852783203
2023-04-06,27.03091049194336
2023-04-10,26.971786499023438
2023-04-11,26.44949722290039
2023-04-12,25.749826431274414
2023-04-13,27.22800064086914
2023-04-14,27.070331573486328
2023-04-17,27.099895477294922
2023-04-18,27.119606018066406
2023-04-19,27.060476303100586
2023-04-20,26.42978858947754
2023-04-21,26.479063034057617
2023-04-24,26.321386337280273
2023-04-25,24.833358764648438
2023-04-26,25.24724769592285
2023-04-27,27.28713035583496
2023-04-28,27.8389835357666
2023-05-01,27.760147094726562
2023-05-02,27.021059036254883
2023-05-03,26.48891258239746
2023-05-04,26.193279266357422
2023-05-05,27.799562454223633
2023-05-08,28.026216506958008
2023-05-09,27.48421859741211
2023-05-10,28.371126174926758
2023-05-11,28.607635498046875
2023-05-12,28.312000274658203
2023-05-15,28.745595932006836
2023-05-16,28.8539981842041
2023-05-17,29.888721466064453
2023-05-18,31.49500274658203
2023-05-19,31.27820587158203
2023-05-22,31.603404998779297
2023-05-23,30.381444931030273
2023-05-24,29.888721466064453
2023-05-25,32.04685592651367
2023-05-26,34.4710693359375
2023-05-30,34.95393753051758
2023-05-31,34.244415283203125
2023-06-01,35.48607635498047
2023-06-02,36.28429412841797
2023-06-05,36.36313247680664
2023-06-06,36.32371520996094
2023-06-07,34.4710693359375
2023-06-08,35.65361022949219
2023-06-09,36.08720016479492
2023-06-12,37.93000030517578
2023-06-13,38.77748489379883
2023-06-14,39.60526657104492
2023-06-15,40.9947509765625
2023-06-16,40.206390380859375
2023-06-20,40.009300231933594
2023-06-21,38.40583801269531
2023-06-22,39.68109893798828
2023-06-23,38.50469970703125
2023-06-26,36.98230743408203
2023-06-27,38.811153411865234
2023-06-28,39.04841232299805
2023-06-29,38.781497955322266
2023-06-30,40.53126525878906
2023-07-03,40.80805969238281
2023-07-05,40.778404235839844
2023-07-06,39.819496154785156
2023-07-07,39.414180755615234
2023-07-10,39.443843841552734
2023-07-11,40.00732421875
2023-07-12,41.49017333984375
2023-07-13,43.556278228759766
2023-07-14,43.51673889160156
2023-07-17,44.7227897644043
2023-07-18,45.79043960571289
2023-07-19,45.79043960571289
2023-07-20,42.577598571777344
2023-07-21,42.20193862915039
2023-07-24,42.369998931884766
2023-07-25,43.22017288208008
2023-07-26,42.77531051635742
2023-07-27,42.409542083740234
2023-07-28,44.70301818847656
2023-07-31,44.791988372802734
2023-08-01,44.44599151611328
2023-08-02,41.53960037231445
2023-08-03,41.24303436279297
2023-08-04,40.66966247558594
2023-08-07,41.67800521850586
2023-08-08,40.610355377197266
2023-08-09,39.256011962890625
2023-08-10,39.43395233154297
2023-08-11,38.643096923828125
2023-08-14,39.9282341003418
2023-08-15,38.702415466308594
2023-08-16,37.417274475097656
2023-08-17,36.15190505981445
2023-08-18,35.98386001586914
2023-08-21,37.723731994628906
2023-08-22,37.5556755065918
2023-08-23,39.32521057128906
2023-08-24,36.735164642333984
2023-08-25,37.605106353759766
2023-08-28,38.44538879394531
2023-08-29,40.897029876708984
2023-08-30,41.57914733886719
2023-08-31,41.95479965209961
2023-09-01,41.806514739990234
2023-09-05,41.91526412963867
2023-09-06,40.80805969238281
2023-09-07,39.91835021972656
2023-09-08,40.03697967529297
2023-09-11,41.40120315551758
2023-09-12,40.07652282714844
2023-09-13,40.471946716308594
2023-09-14,41.42097473144531
2023-09-15,39.295555114746094
2023-09-18,39.384521484375
2023-09-19,39.14727020263672
2023-09-20,37.44987106323242
2023-09-21,35.31696701049805
2023-09-22,35.34672927856445
2023-09-25,35.81298828125
2023-09-26,34.21579360961914
2023-09-27,34.42412185668945
2023-09-28,35.257442474365234
2023-09-29,35.33680725097656
2023-10-02,36.1800537109375
2023-10-03,34.26539611816406
2023-10-04,35.65426254272461
2023-10-05,35.277286529541016
2023-10-06,37.05305099487305
2023-10-09,37.59868240356445
2023-10-10,38.21375274658203
2023-10-11,39.0272331237793
2023-10-12,38.57088851928711
2023-10-13,37.11257553100586
2023-10-16,38.36255645751953
2023-10-17,37.99549865722656
2023-10-18,36.38838195800781
2023-10-19,35.41617202758789
2023-10-20,33.818973541259766
2023-10-23,34.11658477783203
2023-10-24,35.07887649536133
2023-10-25,32.50946807861328
2023-10-26,30.614652633666992
2023-10-27,31.051151275634766
2023-10-30,32.053123474121094
2023-10-31,32.51938247680664
2023-11-01,34.195953369140625
2023-11-02,36.01140213012695
2023-11-03,37.28122329711914
2023-11-06,37.707801818847656
2023-11-07,38.76930236816406
2023-11-08,38.8387451171875
2023-11-09,37.9161376953125
2023-11-10,40.44586181640625
2023-11-13,40.07880783081055
2023-11-14,42.598609924316406
2023-11-15,42.71765899658203
2023-11-16,42.78710174560547
2023-11-17,42.81686019897461
2023-11-20,44.34461975097656
2023-11-21,43.541053771972656
2023-11-22,44.04700469970703
2023-11-24,43.82875061035156
2023-11-27,43.69978713989258
2023-11-28,44.04700469970703
2023-11-29,43.888275146484375
2023-11-30,43.52121353149414
2023-12-01,43.888275146484375
2023-12-04,42.63829040527344
2023-12-05,42.94582748413086
2023-12-06,42.18195343017578
2023-12-07,43.94779586791992
2023-12-08,44.47358322143555
2023-12-11,45.604522705078125
2023-12-12,46.7056999206543
2023-12-13,48.35249710083008
2023-12-14,48.273136138916016
2023-12-15,48.84852600097656
2023-12-18,49.87033462524414
2023-12-19,50.6143684387207
2023-12-20,48.36548614501953
2023-12-21,49.969696044921875
2023-12-22,50.168975830078125
2023-12-26,51.085670471191406
2023-12-27,51.354698181152344
2023-12-28,51.22516632080078
2023-12-29,50.51771926879883
2024-01-02,47.95695877075195
2024-01-03,46.4224967956543
2024-01-04,45.645301818847656
2024-01-05,45.81468963623047
2024-01-08,48.574729919433594
2024-01-09,48.893577575683594
2024-01-10,49.86009216308594
2024-01-11,50.09922790527344
2024-01-12,50.15901184082031
2024-01-16,50.12912368774414
2024-01-17,49.26224899291992
2024-01-18,51.374629974365234
2024-01-19,54.34391403198242
2024-01-22,54.5631217956543
2024-01-23,55.210784912109375
2024-01-24,56.11751174926758
2024-01-25,56.27693557739258
2024-01-26,55.24067687988281
2024-01-29,56.86481475830078
2024-01-30,55.72891616821289
2024-01-31,52.45074462890625
2024-02-01,54.30405807495117
2024-02-02,57.03420639038086
2024-02-05,56.7452507019043
2024-02-06,56.41643524169922
2024-02-07,58.10036087036133
2024-02-08,58.33949661254883
2024-02-09,60.05331039428711
2024-02-12,59.34586715698242
2024-02-13,56.53600311279297
2024-02-14,58.329532623291016
2024-02-15,58.81776809692383
2024-02-16,57.20359420776367
2024-02-20,55.87837600708008
2024-02-21,55.18089294433594
2024-02-22,59.953670501708984
2024-02-23,59.40564727783203
2024-02-26,59.32593536376953
2024-02-27,59.69460678100586
2024-02-28,58.728092193603516
2024-02-29,60.14299011230469
2024-03-01,62.90303039550781
2024-03-04,62.15572738647461
2024-03-05,58.827735900878906
2024-03-06,59.913814544677734
2024-03-07,62.58418273925781
2024-03-08,59.84406661987305
2024-03-11,59.146583557128906
2024-03-12,61.65752410888672
2024-03-13,60.22269821166992
2024-03-14,59.73446273803711
2024-03-15,57.55233383178711
2024-03-18,59.176475524902344
2024-03-19,59.584999084472656
2024-03-20,61.70000076293945
2024-03-21,62.5
2024-03-22,62.630001068115234
2024-03-25,61.9900016784668
2024-03-26,61.40999984741211
2024-03-27,61.95000076293945
2024-03-28,61.560001373291016
2024-04-01,61.939998626708984
2024-04-02,60.279998779296875
2024-04-03,60.68000030517578
2024-04-04,57.81999969482422
2024-04-05,59.86000061035156
2024-04-08,59.900001525878906
2024-04-09,60.52000045776367
2024-04-10,58.93000030517578
2024-04-11,61.70000076293945
2024-04-12,58.720001220703125
2024-04-15,55.77000045776367
2024-04-16,55.779998779296875
2024-04-17,53.709999084472656
2024-04-18,52.75
2024-04-19,49.47999954223633
2024-04-22,50.91999816894531
2024-04-23,53.189998626708984
2024-04-24,53.709999084472656
2024-04-25,52.849998474121094
2024-04-26,55.279998779296875
2024-04-29,55.939998626708984
2024-04-30,52.7400016784668
2024-05-01,51.599998474121094
2024-05-02,53.5099983215332
2024-05-03,56.70000076293945
2024-05-06,58.560001373291016
2024-05-07,58.560001373291016
2024-05-08,58.45000076293945
2024-05-09,58.77000045776367
2024-05-10,59.16999816894531
2024-05-13,59.560001373291016
2024-05-14,60.66999816894531
2024-05-15,63.470001220703125
2024-05-16,63.08000183105469
2024-05-17,62.939998626708984
2024-05-20,64.23999786376953
2024-05-21,64.56999969482422
